scene_id	scene_desc	start	end	shot_ids
1	Chandler and Joey's Bathroom, Chandler and Monica are sharing a candlelight bubble bath while drinking champagne and they clink their glasses.	12.08	15.52	4,5
2	They move into kiss but are interrupted by Joey knocking on the door.	19.28	21.12	7
3	Monica quickly dives under the water as Joey enters. He looks a little shocked at what Chandler's doing.	28.40	40.86	9,11,12,14,15
4	Joey turns to leave but stops at the door.	43.02	55.26	17,18,19,21,22
5	Joey leaves and Monica comes up for air.	55.26	68.58	22,23,24,25,26
6	Monica goes back underwater as Joey re-enters.	68.58	74.26	26
9	Monica and Rachel's, Chandler, Joey, and Monica are eating breakfast.	117.84	303.25	53,54,55,57,58,59,60,61,63,64,66,67,68,69,71,72,73,74,75,76,77,79,80,81,82,83,84,86,87,88,89,90,92,93,95,96,97,98,99,100,101,104,105,106,107,108,109,110,112
10	Ross bangs his fists together to tell Chandler off.	303.25	390.16	112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
11	He gets up and gives Monica a rather passionate kiss as Rachel and Phoebe look on in amazement. After the kiss ends, Chandler suddenly realizes what he just did, so he decides to do something rather rash.	401.36	403.36	132
12	He goes over and gives Rachel the same treatment he gave Monica, only Rachel is shocked.	408.48	427.66	134,136,138
13	Central Perk, Monica, Rachel, Chandler and Joey are there looking at pictures from the trip to London.	428.06	539.40	138,139,140,142,143,144,146,147,148,150,151,152,153,154,155,156,157,158,159,162,163,164,165,167,168,169,170,171
14	As Phoebe closes her eyes, Monica quickly grabs her pictures back and puts them away in her purse.	547.09	548.05	174,175
15	Rachel returns.	551.09	559.73	176,177
16	"Gunther goes up to the guy and holds a sign that reads, ""We reserve the right to refuse service to anyone."""	562.05	562.45	178
17	Monica and Rachel's, Chandler enters to find Monica waiting patiently for him. He closes the door and they start kissing.	579.28	581.36	182,183
18	They start kissing and turn around so that Chandler is facing the door. And Chandler sees Rachel, Phoebe, and Joey walk in and quickly ends the kiss with Monica.	581.44	641.63	183,185,187,189,190,191,192,193,195
19	The hallway between the apartments, Rachel is returning from her date with Dave.	641.63	664.47	195,196,197,198,199,200,201,202
20	She enters the apartment, leaving Dave in the hallway, to find Ross sitting on the couch with a big box.	667.35	729.13	204,205,206,207,208,209,210,211,212,213,214,215,216,217
