scene_id	scene_desc	start	end	shot_ids
14	Joey quickly tries to hide Hugsy by throwing it over his head.	0.16	22.16	1,3,4,5,6
15	Monica and Rachel's, Ross is looking at Ugly Naked Guy's apartment through binoculars.	26.24	114.90	7,8,9,11,12,13,16,17,18,19,20,21,22,23,24,25,26,27,29
16	The phone rings and Rachel answers it.	115.66	199.68	29,30,31,32,33,34,35,36,38,39,41,42,45,46,47,48,51,52
17	Outside Ugly Naked Guy's apartment, Ross is knocks on the door and Ugly Naked Guy answers it. He's ugly. He's naked. And he's holding a huge jumbo soda.	207.36	246.45	54,55,56,57
18	Cut to Phoebe and Rachel sitting on the couch.	246.45	253.98	57
19	She saunters over to Chandler with a mean pair of 'Come hither' eyes and she glares at Monica.	266.06	283.76	59,60,61,62,63
20	"As she walks away, Chandler mouths a scream to Monica. How motions and mouths, ""It's okay, it's okay."""	290.00	293.52	66,67
21	They all run over to the window.	299.84	308.09	69
22	Ugly Naked Guy's apartment. Ross is naked (no body parts are showing that shouldn't be seen on a national tv show), along with Ugly Naked Guy, eating a muffin and drinking a cup of tea	312.73	317.21	70
23	Monica and Rachel's, Rachel is getting Phoebe ready for her date.	325.77	332.59	71,72,73
24	In the meantime, Rachel has returned with the perfume and sprays a mist out in front of Phoebe who walks through the mist and does a little spin. Phoebe walks over to Joey who walks out of the kitchen with 2 coffee cups and what seems to be a bottle of wine..or is it?	340.83	348.43	75,78
26	Cut to Chandler, Joey, and Ross's, Monica is getting Chandler ready for his half of the plan.	350.59	372.05	80,81,82,83,84,85,86
27	Cut to the hallway, Phoebe is outside getting some last minute instructions from Rachel.	373.81	381.89	87,88
28	Phoebe knocks on the door with the wine and Chandler answers it. Rachel hides next to the door.	389.07	402.35	90,91,92,93,95
29	She makes a big show out of pulling out the cork and pours the wine.	411.47	436.21	97,98,99,100,101,103
30	They click their glasses and take a sip. That sip turns into a gulp, which quickly progresses into their mutual draining of their glasses at once.	444.47	512.98	107,110,115,116,117,118,119,120,121,122,123
31	Cut to the bathroom, Chandler is entering.	512.98	518.38	123
32	Cut to the hallway where Phoebe is conferring with Rachel.	521.50	562.15	124,125,127,128,129,130,131,132
33	Cut to the bathroom.	564.89	579.57	134,136,137
34	Cut back to the living room. Chandler slowly exits the bathroom and gets pushed from behind by Monica and sees Phoebe closing the apartment door.	579.57	617.21	137,138,139,140,141,143,144,146,147
35	They move closer to together and Phoebe hesitantly puts her hand on Chandler's hip. He puts his hand on her left hip but then decides to put his hand on her left hip. Phoebe then grabs his butt. Chandler goes for her breast, but stops and puts his hand on her shoulder.	637.77	656.94	153,154,157
36	They slowly and hesitantly move their lips together and kiss gently. Phoebe has her eyes wide open in shock and Chandler is squinting. He finally breaks the kiss after only a short while and pushes Phoebe away.	657.10	663.58	157,158,160,161,162,163
37	Monica comes out of the bathroom like a bolt, and Rachel and Joey both enter.	665.98	712.61	164,165,166,168,170,171,173,174,175
40	Ross's new apartment, he is showing his boss, Dr. Ledbetter his new place and new outlook on life.	721.34	754.70	176,177,178,179,180,181,182,183,184
