scene_id	scene_desc	start	end	shot_ids
25	They all turn and with shocked looks on their faces stare at Ross. Ross is at a loss for words at this moment.	0.32	19.04	1,3,4,5,6,8
26	They all turn and glare at Ross.	27.28	83.65	9,10,12,13,14,15,16,17,18,20,21,22,23,24
27	Monica and Rachel's, Monica is going through her purse as Rachel rushes in.	89.34	170.03	26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43
28	Chandler, Joey, and Ross's, Phoebe and Joey are there.	174.99	197.01	44,45,46,47,48,49,51,52
29	Neither of them turns around from watching the chick and the duck look for the tasty treat.	198.13	202.69	52,53
30	They both turn around.	202.85	231.04	54,55,56,57,58,59,62,63
31	Doug's house, Chandler, Monica, and them are just finishing dinner.	236.14	253.34	64,66,67,68,69
32	Doug and Kara go get the coffee.	257.90	336.69	70,71,72,73,74,75,76,78,79,80,81,82,83,84,85,86,87,88,89
33	Monica and Rachel's, Rachel is going through the mail as Joey enters.	341.34	380.80	89,90,91,92,93,94,95,96
34	Cut to Chandler, Joey, and Ross's apartment, Rachel enters and sneaks up to Chandler's bedroom where she overhears Chandler and Monica talking.	380.80	410.87	96,97,98,99,100,101
35	Rachel decides not to confront them and starts to walk out, knocking over a lamp in the process.	412.39	466.46	102,103,104,105,106,107,109,110,111,112,113
36	Pause.	468.70	482.90	114,118
37	After she exits, Chandler enters.	482.90	483.94	118
39	Central Perk, Ross and Janice are sitting on the couch.	490.66	600.78	118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
40	Joey enters.	607.26	615.34	135,136
43	Chandler, Joey, and Ross's, Chandler is reading a magazine as Ross hands him a beer.	625.96	704.16	138,139,140,142,143,144,146,147,149,150,151,152,153,154,155,158,159,160,161
