scene_id	scene_desc	start	end	shot_ids
14	Pause.	6.08	82.12	2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23
16	Phoebe's cab, Joey and Chandler are headed across the George Washington bridge on their way to Las Vegas. Joey is driving.	83.00	206.20	23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,53,54
17	Central Perk, Ross, Phoebe, Rachel, and Monica are there. Ross is trying to figure out why Phoebe's mad at him.	210.44	281.23	55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
18	Monica and Rachel's, Rachel is trying to apply her eye drops while Monica looks on.	285.63	337.66	73,74,75,76,78,79,80,81,82,83,84,85,86,87,88,89,90
19	Monica starts biting on the eyedropper, spraying the fluid all over. But Rachel keeps turning her head back and forth and Monica keeps missing.	337.66	362.55	90,91,92,94,95,96
20	Monica and Rachel's, time lapse, Phoebe and Monica are playing cards as the phone rings.	368.87	550.05	98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,122,123,125,126,127,129,131,133,134,135,136,137,140
21	The desert outside of Las Vegas, Joey is arriving and we hear the song, Name. Y'know, (singing) I've been through the desert on a horse with no name! It felt good to be out of the rain. In the desert, you can't remember your name, 'cause there ain't no one for to give you no pain. La…la…la-la-la, la, la, la, la-la-la. You get the idea. Anyhoo, he pulls up and stops. As he gets out of the car, he spills a huge pill of fast food containers out of the foot well.	550.61	595.27	141,142,143,144,145,146,147,148,149,150,151,152,154,156
22	I think one of the grips walk up to Joey, mainly because there's a credit for The Grip. What the heck is a grip anyway?!	595.35	604.55	156,157
24	Monica and Rachel's, the phone is ringing.	611.19	663.52	158,159
25	Cut to Joey hanging up the phone in Vegas. He's wearing a Roman gladiator's uniform and goes over to join a family to pose for a picture. You see, he's apparently taken a job at Caesar's Palace.	667.84	683.28	160
27	Monica and Rachel's, The gang is surrounding Rachel at key positions.	688.56	690.88	161
28	As she moves to get it, Monica yells…	690.96	692.64	162,163
29	Phoebe jumps to the floor as Ross tackles Rachel off of the couch. Chandler helps push Rachel onto the floor by jumping over the back of the couch. Phoebe grabs Rachel's head to hold it still and opens Rachel's eye as Monica jumps onto Chandler's back to administer the torture--I mean medicine.	696.40	707.26	164,165,166
