scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's, everyone has just finished Thanksgiving dinner and are groaning over their fullness.	2.56	23.52	1,2,4,5,6,7
2	She starts pushing the power button on the remote, but it's not facing the TV so it doesn't work.	27.04	62.05	8,9,10,11,12,13,14,16
4	Monica and Rachel's, continued from earlier. Joey is talking about the wonder that is the thong.	112.03	175.34	53,54,55,56,57,58,59,60,61,62,63,64
7	The Bing household, Mr. and Mrs. Bing and Young Chandler are eating Thanksgiving dinner as a housekeeper serves them.	179.42	189.74	64,65,66,67
9	Monica and Rachel's, continued from earlier.	193.34	238.17	69,70,72,73,74,75,76,77
11	A Union battlefield hospital, Phoebe, in a past life, is tending to a wounded Union soldier. (By the way, for historical perspective, 1862 was the second year of the American Civil War.)	238.41	250.87	77,78,79
13	Monica and Rachel's, continued from earlier.	254.63	293.17	81,82,83,84,85,86,87,88,89,90,91
15	Monica and Phoebe's, Phoebe is entering.	300.45	343.72	92,93,94,96,97,98,99,101
16	They hear Monica trying to unlock the door. So Phoebe quickly pushes his head down onto the table to make it look like the turkey is just sitting on a platter and not stuck on Joey's head.	343.72	378.40	101,104,105,106,107,108,109,110,111,112
17	They all start thinking. Joey starts rubbing his chin, of course his chin is currently inside the turkey so he ends up rubbing the turkey. And I didn't do that joke one bit of justice. It's one of those you have to see it to get it jokes.	384.16	396.16	113,114
18	They get into position to pull the turkey off.	396.24	400.48	114,115
19	They both pull but Joey slips out and starts to fall backwards just as Chandler enters, scaring him.	405.04	415.26	115
21	Monica and Rachel's, continued from earlier.	419.66	466.33	116,117,118,119,120,121,122,123,124,125,126,127,128
23	The Geller household, Mr. and Mrs. Geller are getting ready for Thanksgiving dinner. The doorbell rings.	467.53	518.73	129,130,131,132,133,134,135,136
24	He brought home Chandler for Thanksgiving. Chandler is sporting the very popular Flock of Seagulls haircut. Yeah, it's another you have to see it to believe it kinda thing.	518.96	580.92	136,137,139,140,141,142,143,144,145,146,147,148,149,152
26	Ross points out Rachel to Chandler and goes over to talk to her. Rachel is checking out her nose in her compact mirror.	581.32	604.69	152,153,154
27	Rachel wanders into the kitchen where Monica is making Chandler's dinner.	609.25	648.78	155,156,157,158,159,160,162,163
28	Time lapse, dinner has finished and Chandler is sitting on the couch eating some pie. Monica sits down beside him, and he gets pushed up a little by the wave she makes in the couch.	654.06	655.98	164
