scene_id	scene_desc	start	end	shot_ids
17	Monica and Rachel's, Rachel is reading a magazine and has two tissues stuck up her nose in an attempt to stop the bleeding and as she hears Ross enter, she quickly hides her face behind the magazine and removes the tissues.	1.36	82.16	1,2,3,4,6,7,9,10,11,12,13,14
18	Chandler and Joey's, Chandler is returning from his disastrous weekend. He throws his bag down and sits down on one of the leather chairs, but he sits on something and picks it up and throws it away.	95.36	151.42	16,17,18,19,20,21,22,24,25,26,27,28,29,30,31
19	In the hall.	154.14	188.99	32,33,34,35,36,37,38,39,40
20	Central Perk, Ross is drinking some Alka-Seltzer. The rest of the gang, minus Rachel is there as well.	195.08	322.98	41,42,43,44,45,46,47,48,49,50,51,52,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,80
21	Chandler and Joey's, Joey is watching TV.	329.70	383.77	82,83,84,85,86,87,88,89,90,91,92,94
22	Central Perk, Phoebe is sitting on couch and Rachel is getting some coffee. Phoebe keeps turning her head from to keep from looking at Rachel.	384.24	527.67	94,96,98,99,100,101,103,104,105,106,108,109,111,112,113,114,115,118,119,120,121,123,124
23	Monica and Rachel's, Monica is doing a crossword puzzle.	533.83	618.87	125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,144,145,146,148
25	Monica and Rachel's, Monica, Rachel, Joey, and Chandler are there as Phoebe enters.	619.27	625.59	149,150
26	Joey thinks that sounds familiar, but dismisses the thought.	628.95	632.47	151,152,153
27	Joey puts two and two together.	640.15	656.19	156,157,161
29	Cut to Monica's room, Chandler tackles Joey onto her bed and tries to cover his mouth.	657.71	681.67	161,162,163,164,166,167
30	They both grab him and stop him.	683.67	696.15	168,169,170,171,172
31	Joey thinks it over.	700.71	711.46	174,175,176,177
32	She goes over and kisses Chandler.	713.30	714.74	178
33	Cut to Phoebe and Rachel.	718.74	724.66	179,180
35	Monica and Rachel's, the gang, minus Ross are playing Madlibs. Phoebe is reading hers.	730.59	748.91	183,184,185,186,187,188
36	They putting their notepads down and get up to leave.	750.43	763.88	189,190,191,192,193
