scene_id	scene_desc	start	end	shot_ids
15	Chandler and Joey's, Ross and Chandler are talking.	0.24	101.62	1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25
16	Central Perk, Chandler and Monica are there as Rachel enters.	107.38	187.77	25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44
17	The smoker's balcony, Rachel, Kim, and Nancy are all puffing away on their cancer sticks.	187.77	255.27	44,45,46,48,49,50,51,52,53,54,55,56,58,59,60,61,62
18	Joey and Ben's audition, Joey is rehearsing his lines, uh correction, Joey is rehearsing his line.	256.95	322.87	63,64,65,66,67,68,69,71,72
19	Raymond and Joey go in the office.	327.19	376.55	75,76,77,78,79,80,81,82,83,84,85,86,89,90,91
20	Raymond and Joey both eat a spoonful and Joey turns to Raymond and says…	376.95	384.87	91,93,94
21	They do it again.	388.47	406.00	94,95,97,98
22	Rachel's job. Rachel is there with Kim and Nancy discussing something.	410.56	451.28	99,100,101,102,103,104,105,106,107,108,109,110,111,112
23	Nancy leaves.	452.88	465.44	113,114,115,116,117
24	The smoker's balcony, Kim and Nancy are cheating and are caught by Rachel.	469.04	533.61	118,119,120,121,122,123,124,125,126,127,128
25	Monica and Rachel's, Rachel's surprise party. The apartment is festooned with cups. There are cups everywhere! Cup centerpiece, cup garland, etc., etc	534.31	546.87	128,129,130,131,132
26	Chandler starts to follow her into the kitchen.	546.87	597.23	132,133,134,136,137,138,139,140,141,142,143,144,145,146
27	Rachel enters.	600.43	622.66	148,149,150,151,152,154
28	Everyone stops and looks at Chandler, who's nodding.	622.66	637.74	154,156,157,158,159
29	Cut to another part of the room, Monica catches Chandler being sneaky about something.	639.90	662.53	160,161,162,163,164,165,166
30	Chandler decides slowly to give up the cigarettes and hugs Monica.	670.26	671.06	167
31	Cut to another part of the room, Ross is going to talk to Joey.	677.62	761.68	168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184
33	The smoker's balcony, Kim and Nancy are out smoking as Chandler sticks his head out the door.	761.68	771.76	184,185,186
34	Kim exhales and Chandler stares at it longingly.	771.76	783.65	186
