scene_id	scene_desc	start	end	shot_ids
18	There's an awkward silence then suddenly Phoebe gets an idea.	6.32	7.36	3
19	Joey's room, his doctor, Chandler, and Monica are there.	10.64	55.18	5,6,7,8,9
20	The delivery room, Rachel and Frank are there.	58.78	79.34	10,11,13,14,15
21	Dr. Harad drops what he's doing and stares at her.	79.34	121.90	15,17,18,19,21,22,23,24
22	A male nurse enters.	124.06	193.30	25,26,27,29,30,31,32,33,34,35,36,37,38,39
23	Cut to Joey's room, who's going throw his own contractions. Plus, he has Ross in a headlock.	193.78	199.54	39
24	Joey starts breathing hard	203.27	211.43	39
25	The waiting room, Frank is on the phone as Rachel approaches.	211.51	235.16	39,40,41,42,43,44,45
26	The delivery room, later on, Rachel, Chandler, Monica, and Frank are there as Dr. Harad is checking out Phoebe.	241.24	249.80	46,47,48
27	They all kiss her and wish her luck.	250.20	253.64	49,50,51
28	Everyone except Frank leaves.	255.88	261.93	52,53,54,55
29	Dan turns on the TV and the Happy Days theme song comes on.	265.05	272.81	56,57,58,59
30	Cut to Joey's room, his doctor and Ross are there.	272.89	286.69	60,62,63,64,65
31	Cut to the delivery room.	286.69	310.39	65,66,67,68,69,70,71,73
32	Cut to the waiting room, a triumphant Frank rushes in.	311.43	319.84	73,74,75,76,77
33	Cut to the delivery room, Phoebe is about to give birth to the middle kid.	323.92	346.01	79,80,81,82,83,84
35	Cut to the waiting room, a twice triumphant Frank returns.	346.25	357.01	84,86
36	Cut to the delivery room, Phoebe is at it for the last time.	357.01	362.57	86,87
37	They both stare at the newborn.	367.29	368.41	88
38	Cut to the waiting room, a thrice triumphant Frank returns again.	373.63	401.00	89,90,91,92,93,94,95,96,97
40	Joey's room, he is recovering from his birth.	415.96	426.86	103,104
41	A hallway, Monica and Dan are talking.	434.94	436.46	104,105
42	Dan leaves as Chandler enters.	441.82	510.98	105,106,107,110,112,113,114,115,117,118,120
43	The delivery room, everyone except Rachel is there. Phoebe, Monica, and Ross are holding the babies.	516.66	579.71	120,121,122,123,124,125,126,127,128,129,133,134
44	They hand her the babies and leave them alone.	579.71	640.76	134,135,136
46	The delivery room, everyone is hanging out with Phoebe. Frank, Alice, and the kids aren't there.	657.88	705.92	137,138,139,140,142,144,145,146,147,148,149,150,151
