scene_id	scene_desc	start	end	shot_ids
20	They all turn and look away. Suddenly a loud bang sounds out and in slow motion Joey slowly throws his body over Ross. Gary is shocked at what he sees while Chandler is obviously hurt.	1.44	1.76	1
21	Ross's apartment, Monica has all the supplies she needs and is getting ready to leave.	10.48	72.23	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
22	The phone rings.	73.83	101.86	20,21,22,23,24,25,27,28
23	Central Perk, the guys are returning from the ride along to find Phoebe already there.	103.94	201.63	28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52
24	They leave as Ross stares in awe at Joey.	206.69	211.25	53
25	Chandler and Joey's, Chandler is pacing as Joey enters.	221.09	359.82	55,56,57,58,59,60,61,63,64,66,67,68,69,70,71,72,73,74,75,76,77,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
26	Chandler takes a bite.	366.29	380.69	99,100,101,102,103
27	Ross's apartment, Rachel is trying to repair the thing she broke earlier, but gets interrupted by hearing Ross at the door. She panics and throws the thing into the kitchen. And runs to the couch as Ross enters.	397.32	637.28	107,108,109,110,111,113,114,115,116,117,118,120,121,122,123,124,125,126,127,128,129,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,151,152,154,155,156,157,158,159,160
28	Ross hits the playback button.	638.24	652.88	161,163,164,165
31	Central Perk, everyone is there.	660.08	716.37	168,169,170,171,172,173,174,175,176,177,178,179,181,182
