scene_id	scene_desc	start	end	shot_ids
19	Cut to Elizabeth Hornswoggle's bathroom, Ross frantically pulls his shirt out and drops his pants. He exhales in sheer ecstasy as the coolness of the bathroom envelops his legs. He sits on the cast iron bathtub, again gasping in pleasure. He next grabs a magazine and starts to blow air on his exposed legs, but that doesn't work the way he wants it to. So he throws the magazine down, looks around for another idea, and finds one. He jumps up and hops to the sink. He turns on the water and starts to splash some on his legs, cooling them further.	8.24	10.96	2,3
20	He goes to pull up his pants, but can't seem to get them past his knees. He frantically tries to pull them up to no avail. Panic sets in.	29.04	29.84	3
21	Monica and Rachel's, Phoebe is drilling Joey on the chords as Monica looks on.	34.08	113.88	3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21
22	Rachel looks shocked, gets over it, notices she's alone, and picks up the phone. The last part of which is something she shouldn't have done, because the phone is already in use. By Monica, and now Rachel can hear every word.	121.08	157.48	23,25,26,27
23	Chandler, Joey, and Ross's. Joey is sitting in his barcalounger talking to the chick and the duck	157.48	161.88	27,28
24	The phone rings and Joey gets up to answer it	161.88	269.92	28,29,30,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46
25	Ross proceeds to apply copious amounts of the lotion on his legs. He literally starts spraying the back of his legs with the lotion, and as he applies some to his butt he makes a happy face like he enjoyed that sensation. After using about half the bottle he again tries to pull up his pants, but at the first sign of resistance, his hand slips off of the pants and hits him in the forehead.	291.31	296.47	48,49
26	Ross goes back to his cell phone.	296.47	366.44	49,50,51,52,54,55,56,58,59,60,61,62,63,64,65,67
28	Elizabeth's apartment; Elizabeth is inquiring as to the delay in Ross's exit from her bathroom.	383.78	402.70	73,74
29	Ross opens the door and steps into the living room. He has fully removed his pants and holds them wrapped into a ball in front of his crotch. His legs are covered in the powder and lotion paste. He looks terrible.	413.58	417.34	76,77
30	Central Perk, Joey is there to apologize to Phoebe.	424.22	484.94	77,78,79,80,81,82,83,84,85,89,90
31	Monica and Rachel's, Ross is returning from his horrible trek back home without pants on. The whole gang is there.	494.14	542.16	93,94,95,96,97,98,100,101,102,103
32	All at once.	542.40	558.36	103,104,105,106,107
33	Chandler starts rubbing his temple again.	558.36	592.71	107,108,109,110,111,112,113,114
34	They both exit.	598.87	662.23	117,118,119,120,122,123,124,125,126,127,129,130,131,132,133,134,135,137
35	Silence ensues.	671.35	703.93	139,140,141,142,143,144,145,146,147,148
36	Pause.	706.89	712.41	149,150
37	They both exit.	716.57	731.10	151,152
39	Central Perk, Phoebe, Ross, and Monica are there.	732.14	746.70	153,154,155,156,157,158
