scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's, Rachel is trying to pry more information about Chandler and Monica from Joey who's sitting on the couch and busy downing a pizza.	2.40	48.25	1,2,3,4,5,6,7,8,10,11,12,13,14,15,17
4	Central Perk, everyone is there as Ross enters.	98.37	154.49	54,55,56,57,59,60,61,62,63,64,65,67,68,70
5	Chandler's office, Monica and him are at a party his office is throwing.	159.45	179.00	70,72,73
6	They both stand real close together.	179.00	184.88	73,74,75
7	Chandler's boss Doug walks up.	185.20	210.22	75,76,77,78,79,80,81,82,84
8	Chandler does a fake laugh.	210.22	226.70	84,85,86,87,88,89,90,91
9	She walks up to where Doug is finishing another joke to another group.	227.58	229.50	91
11	Central Perk, Monica is buying a muffin as Chandler runs in.	237.64	358.90	94,95,96,97,98,100,102,103,104,105,107,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
13	The duck quacks.	358.90	359.74	127
14	The duck flaps its wings frantically.	363.34	409.40	129,130,131,132,133,134,135,136,137,138
15	A tennis court somewhere in the city of New York, it's the doubles match-up of a century Chandler and Monica versus Doug and Kara.	414.84	415.40	139
16	Hits the ball towards Chandler who returns it back to him. He then hits the ball at Monica who slams it and it bounces off Kara's leg.	421.72	435.65	144,146,147,148,149
17	They both walk off the court.	437.73	484.27	151,152,153,154,155,156,157,158,159,161,162,163
18	She serves to Doug who returns it to Chandler. As it bounces over his head Chandler swings and misses.	490.73	497.29	165,167
19	Chandler glares at her and she shrugs her shoulders. Monica serves again; and Kara returns it.	507.05	507.85	170
20	Chandler cuts in front of her and hits the ball high and long.	509.69	510.09	170
21	Monica and Rachel's, Monica and Chandler are returning from the game.	517.60	558.73	174,175,177,178,179,180,181,182
22	Chandler, Joey, and Ross's, the next morning the girls are there with Joey.	566.25	580.87	183,184,185,186,187
23	Ross enters.	583.19	624.11	189,190,191,192,193,195,197,198,199,201
24	Suddenly the door opens and Ross's mystery girl enters. I'll give you a hint to who it is: OH….MY….GAWD!! Uh-huh, it's Janice.	625.85	636.09	202,205
25	They all turn and with shocked looks on their faces stare at Ross. Ross is at a loss for words at this moment.	640.57	657.77	207,209,210,211,212,214
