scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's, the entire gang is there, eating breakfast. Phoebe is on the couch, fidgeting.	4.64	19.92	3,4,5,9
2	She throws them into the kitchen and Rachel picks them up with the handle of a large spoon. Chandler and Monica have horrified looks on their faces.	21.36	25.36	10,11
3	Rachel turns and stares at him.	30.24	68.28	14,15,16,18,19,20,21,22,23
5	Cut to the guy's apartment.	68.28	161.64	23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41
7	Central Perk, Joey, Chandler, Monica, and Rachel are there.	212.40	218.24	79,80
8	Phoebe enters with her nose stuck in a book.	221.68	328.84	82,83,84,85,86,87,88,89,90,91,92,93,95,96,97,98,99,101,102,104,105,106,107,108,109,110
9	Shows the note to Chandler who reads it aloud.	330.20	381.29	110,112,113,114,115,117,119,121,122,123,124
10	Phoebe's class, the class has already started and Rachel walks in late.	385.61	503.27	125,126,127,128,129,130,131,132,134,135,136,137,138,139,140,141,142,144,145,146,147,148,149,150,151
11	Central Perk, Monica is there as Phoebe and Rachel return from the class.	506.87	561.40	151,152,153,155,156,157,158,159,160,162,163
13	The hallway, Joey is returning from a date with Cynthia.	571.64	587.61	167,168,169,170
14	He goes to open the door to his apartment, but finds it locked. As he's getting out his keys, Chandler and Monica quickly jump up from making out in the living room and run to Chandler's bedroom. The apartment has about 20 candles burning all over the place. Joey opens the door and ushers Cynthia in.	595.69	636.99	172,173,174,176,177,179,180,181,182
15	Chandler silently pleads with Joey to cover for them.	642.43	653.63	185,187
16	Time lapse. Joey is closing the door after Rachel leaves and is about to confront Chandler and Monica.	665.35	670.63	191,192
