scene_id	scene_desc	start	end	shot_ids
16	They go inside.	0.80	14.16	1,2,3
17	Monica and Rachel's, Rachel is returning from her interview attempt.	21.28	31.49	4,6,8
18	Joey, Monica, and Ross all point to their lips to get Rachel to once again notice the ink on her lip.	31.49	46.93	8,9,10,11
19	Central Perk, Phoebe and Gary and Chandler and Monica are all there.	46.93	132.40	11,12,13,14,16,17,18,19,20,21,23,24,25,26,27,28,29
20	"The lobby in Ross's building, we see a flyer that is on the bulletin board that reads, ""Are you the Hot Girl who waved at me? If so, give me a call!"" and it's signed, Joey 629-9*** (The last couple of numbers have been ripped off). Anyhoo, Ross is getting his mail."	142.94	151.66	30,32
21	A man walks up.	152.22	160.30	32,33
22	For the first time we see that the woman Ross is talking too is in fact the hot girl that Joey is looking for. She just kinda stares at him.	167.32	214.42	35,36,37,38,39,40,41,42,43,44,45,46,48,49,50
23	After she's left, Ross gets really happy and starts kissing the card. Suddenly, she returns.	219.86	221.22	51
24	Monica and Rachel's, a post-coital Monica and Chandler are recovering on the couch.	227.68	250.72	51
25	Just as they start to get up, Joey walks in.	254.29	305.77	52,54,55,57,59,60,61,62,63,64
26	Jen's apartment, Ross is picking her up for their date.	309.21	315.06	66,67
27	Mr. Zelner's office, Rachel has come back again to try and do that second interview.	325.06	472.93	69,71,72,74,75,76,78,79,80,81,82,83,84,86,87,88,89,91,92,93,94,95,97,98,99,100,101
28	A restaurant, Chandler, Monica, Phoebe, and Gary are on a double date. Chandler is yawning.	477.05	536.73	102,103,104,105,106,107,108,109,112,113,114,115,116,118,119,120,121
29	Cut to the Men's room. Chandler is practicing flashing his badge as Monica enters.	539.53	680.26	122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,143,144,146,147,148,149,150,152
32	Cut to the inside of Monica and Rachel's apartment, Monica and Rachel are sitting at the table.	690.42	700.58	154,155,156,157,158
33	We see through the big window from the outside and see that Monica and Rachel have pictures of their faces pasted onto cardboard cutouts of Pamela Anderson and Yasmine Bleeth wearing their Baywatch swimsuits.	703.39	705.07	159
