scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's, everyone is eating some Chinese food.	3.68	6.88	1
2	They all run and join her at the window.	10.72	44.22	2,3,4,5,6,7,8
3	They all turn back around to look at Ugly Naked Guy again	46.38	63.25	9
6	Ugly Naked Guy's apartment, Ross, Rachel, and Phoebe are checking out the place. Luckily, Ugly Naked Guy is nowhere to be seen.	111.23	194.02	45,46,47,48,53,54,55,56,58,59,60,61,62,63,64,65,66
8	Central Perk, Phoebe and Rachel are there talking about Chandler and Monica.	202.02	342.76	67,70,71,73,74,75,76,77,78,79,80,82,83,84,85,86,87,88,89,90,91,92,93,94,96,97,98,99,100
9	She gets up and goes over to Chandler who's ordering some coffee from Gunther.	342.76	401.61	100,101,102,104,105,107,108,109,110,111,112,113,114
11	Chandler's bedroom, Chandler and Monica are there, of course. Like who else would it be, duh!	414.87	495.44	119,121,122,123,124,125,126,127,128,129,130,131,132,133
12	Monica and Rachel's, Monica, Rachel, Phoebe, and Chandler are there. Monica is entering from her room.	495.44	661.01	133,134,135,136,137,138,139,141,142,143,144,145,147,148,149,150,151,152,153,155,156,157,158,159,160,161,162,163,165,166,167,168,169,170
13	Chandler, Joey, and Ross's, Joey is snoozing with Hugsy, his bedtime penguin pal and Chandler and Monica come storming in.	667.73	668.29	173
14	Joey quickly tries to hide Hugsy by throwing it over his head.	669.57	717.27	174,175,176,177,178,179,180,181,182,183,184,185,187
