scene_id	scene_desc	start	end	shot_ids
1	Central Perk, everyone is there as Rachel enters, happily.	3.76	40.46	2,4,5,6,7,8,9,10,11,12,13
2	They shake hands.	40.78	105.74	13,14,15,16,17,36,37
5	Monica and Rachel's, Joey is standing at the window waving at Ross.	105.74	147.60	37,38,39,40,42,44,45,46,47
6	We see Ross through the window and he acts like a swimmer that gets attacked by a shark, picture one of the many, many, many Jaws movies they made and you get the idea.	147.60	186.62	47,48,49,51,53
7	Ross's Building, Joey is trying to find the hot girl's apartment. So he's walking up the hallway counting doors. He comes to what he thinks is the right one and knocks on it. Ross opens the door, it's his apartment.	204.78	222.29	56,57,58,59,60,61,62
8	Monica and Rachel's, Joey is entering again.	229.17	245.56	63,64,65
10	Monica and Rachel's, later that day, Gary is kissing Phoebe good-bye.	257.00	283.62	69,70,71,72,73,75,76,77
11	Gary closes the door behind him.	287.78	385.27	78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,98,100,102,103,104
12	Monica and Rachel's, the next day, Chandler and Joey are there as Rachel returns from her interview.	385.27	548.24	104,105,106,107,108,109,110,111,112,113,116,117,118,119,120,123,124,125,126,127,128,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
13	Ross's building, Joey is knocking on a door again. It's again answered by Ross.	556.72	568.56	151,152,153,155
14	Joey makes a frustrated face and noise and walks away. He knocks on the next door and it's answered by an old man.	579.20	624.55	158,159,160,161,163,164,165,166,167
15	Rachel's job interview, she is waiting outside Mr. Zelner's (the interviewer) office banging her pen between her teeth.	630.07	631.43	168
16	They go inside.	633.67	665.92	169,170,171,172,173,174,175,176,177,178,179,180
