scene_id	scene_desc	start	end	shot_ids
1	Chandler, Joey, and Ross's apartment, Ross is cleaning out the fridge. Joey walks from his room. He looks like he just woke up.	0.24	1.84	1,2
20	Chandler, Joey, and Ross's, Ross is reading what Joey wrote.	1.84	16.00	2,3,4
21	He tries to fire a burnt tennis ball into the bowl Chandler is standing by, but Ross grabs the ball away from him.	16.24	19.44	4
22	Outside Danny's apartment, Danny and Rachel are returning from their date.	31.56	36.44	6
23	He kisses her.	46.20	81.76	8,9,10,11,12,13,14,15,16,17
24	He starts chasing her around Rachel a couple of times before she runs into the living room and he tackles her on the couch where he starts tickling her.	91.12	93.36	19
25	Monica and Rachel's, Phoebe is complaining to Ross and Monica about the bucket.	100.40	206.57	21,22,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
26	Chandler, Joey, and Ross's, Ross is cleaning the foosball table, Joey is working on his script.	206.57	285.21	48,50,51,52,53,54,55,56,57,58,59,60,62,64,66,67,68,69,70,71,72,73
27	Central Perk, Monica, Rachel, Joey, and Chandler are listening to a story being told by Danny and his sister.	292.73	386.83	75,76,78,81,82,86,87,88,89,90,91,92,93,94,95,96,99,100
28	"In front of Macys, Phoebe has adorned her bucket with numerous signs. Like ""We are not a urinal!"" and ""I have no Macys info."" And other stuff like that. She also has a scowl on her face as she is ringing her bell. A little old lady walks up to make a donation but Phoebe stops her."	386.83	392.69	100,101
29	Another man walks up with a drink in his hand, Phoebe stops him too.	396.85	439.32	101,102,103,104,105,106,107,108,109,110,111,112
30	Danny's apartment, there's a knock on the door and he answers it.	449.80	507.78	114,115,116,117,118,119,120,121,122,123,124,125,127,128
31	Chandler, Joey, and Ross's, Ross is there as Chandler enters.	512.66	576.99	130,131,133,134,135,136,137,139,140,141
32	Ross and Chandler start to read Joey's script aloud.	580.83	673.76	142,144,146,148,149,150,151,152,153,154,155,156,157,158,159,160
34	Monica and Rachel's, Monica and Rachel are about to read another one of Joey's efforts.	679.04	683.76	162,163
35	Monica and Rachel begin to read from the script.	685.68	699.54	164,166
36	They both start to read ahead.	702.98	706.10	168
37	They both throw the scripts in his face.	708.26	710.90	170,172
