scene_id	onset	block_distance	depth	is_peak	w	tau_depth	min_spacing
53	11.2	0.7218403220176697	0.5151208639144897	False	1	0.5	30.0
53	13.84	0.6478681564331055		False	1	0.5	30.0
53	16.399	0.20671945810317993		False	1	0.5	30.0
53	17.6	0.826499342918396	1.446279227733612	True	1	0.5	30.0
53	19.6	0.0		False	1	0.5	30.0
53	20.08	0.664235532283783		False	1	0.5	30.0
53	20.68	0.7756705284118652	1.0682498812675476	False	1	0.5	30.0
53	21.76	0.48309117555618286		False	1	0.5	30.0
53	22.64	0.6183680295944214		False	1	0.5	30.0
53	23.92	0.6751437783241272		False	1	0.5	30.0
53	26.93	0.7144492864608765		False	1	0.5	30.0
53	33.49	0.8697217106819153	0.6172657608985901	False	1	0.5	30.0
53	34.53	0.8660321235656738		False	1	0.5	30.0
53	39.25	0.6390864849090576		False	1	0.5	30.0
54	55.88	0.5701984167098999		False	1	0.5	30.0
54	56.48	0.7325625419616699		False	1	0.5	30.0
54	57.8	0.7883785963058472		False	1	0.5	30.0
54	58.84	0.789394736289978	0.4603511095046997	False	1	0.5	30.0
54	60.32	0.5482399463653564		False	1	0.5	30.0
54	62.68	0.6224628686904907	0.12376058101654053	False	1	0.5	30.0
54	63.88	0.5729252099990845		False	1	0.5	30.0
54	65.48	0.7813569903373718		False	1	0.5	30.0
54	68.68	0.8918290138244629	0.5664303302764893	False	1	0.5	30.0
54	70.92	0.644302487373352		False	1	0.5	30.0
54	72.04	0.7964106202125549		False	1	0.5	30.0
54	72.48	0.8207381963729858		False	1	0.5	30.0
54	73.88	0.8306585550308228		False	1	0.5	30.0
54	74.76	0.854123592376709	0.5137358903884888	False	1	0.5	30.0
54	77.4	0.5502088069915771		False	1	0.5	30.0
54	79.96	0.59576416015625		False	1	0.5	30.0
54	81.37	0.9058312177658081	1.000337541103363	False	1	0.5	30.0
54	82.57	0.8419514894485474		False	1	0.5	30.0
54	85.41	0.261116087436676		False	1	0.5	30.0
54	86.81	0.9099048376083374	1.1524163484573364	True	1	0.5	30.0
54	87.77	0.5149649381637573		False	1	0.5	30.0
