scene_id	onset	block_distance	depth	is_peak	w	tau_depth	min_spacing
1	8.32	0.8497203588485718	0.1604311466217041	False	1	0.5	30.0
1	11.52	0.6892892122268677		False	1	0.5	30.0
1	13.68	0.8413394689559937		False	1	0.5	30.0
1	17.52	0.9380130767822266	0.2487238645553589	False	1	0.5	30.0
2	24.72	0.5870779752731323		False	1	0.5	30.0
2	26.0	0.8622211217880249	0.460784912109375	False	1	0.5	30.0
2	27.6	0.7823407053947449		False	1	0.5	30.0
2	30.12	0.6765793561935425		False	1	0.5	30.0
2	31.6	0.9435176849365234	0.5221080183982849	False	1	0.5	30.0
2	33.1	0.6883479952812195		False	1	0.5	30.0
2	35.14	0.8295527696609497	0.498166561126709	False	1	0.5	30.0
2	36.46	0.47259098291397095		False	1	0.5	30.0
2	39.02	0.6480321884155273	0.6378189921379089	False	1	0.5	30.0
2	41.98	0.1856544017791748		False	1	0.5	30.0
2	42.86	0.9121331572532654	0.9312818646430969	True	1	0.5	30.0
2	45.42	0.8927083015441895		False	1	0.5	30.0
2	49.74	0.707330048084259		False	1	0.5	30.0
2	51.98	0.8941653966903687	0.6900873184204102	False	1	0.5	30.0
2	53.86	0.8459399342536926		False	1	0.5	30.0
2	57.42	0.7492228746414185		False	1	0.5	30.0
2	59.9	0.3909134268760681		False	1	0.5	30.0
2	61.66	0.44199222326278687	0.09289056062698364	False	1	0.5	30.0
2	63.26	0.400180459022522		False	1	0.5	30.0
2	65.38	0.9332743287086487	0.9995449185371399	False	1	0.5	30.0
2	68.74	0.4668232798576355		False	1	0.5	30.0
2	70.82	0.5615758895874023		False	1	0.5	30.0
2	73.06	0.9311873912811279	1.249315321445465	True	1	0.5	30.0
2	80.02	0.9089884161949158		False	1	0.5	30.0
2	96.48	0.14623618125915527		False	1	0.5	30.0
4	98.96	0.6420807838439941		False	1	0.5	30.0
4	100.64	0.8214653134346008		False	1	0.5	30.0
4	103.76	1.011559247970581	1.22889643907547	False	1	0.5	30.0
4	108.0	0.19561487436294556		False	1	0.5	30.0
4	109.72	0.152141273021698		False	1	0.5	30.0
4	112.8	0.7499212026596069		False	1	0.5	30.0
4	118.24	0.7869979739189148		False	1	0.5	30.0
4	122.0	0.8725976347923279	1.5930539965629578	True	1	0.5	30.0
4	128.22	0.835354208946228		False	1	0.5	30.0
4	132.22	0.0		False	1	0.5	30.0
4	132.66	0.785879373550415	1.1802346110343933	False	1	0.5	30.0
4	133.86	0.39152413606643677		False	1	0.5	30.0
4	134.7	0.7998086810112	0.528154730796814	False	1	0.5	30.0
4	135.5	0.6799384951591492		False	1	0.5	30.0
4	139.02	0.6926596760749817	0.4712909460067749	False	1	0.5	30.0
4	144.7	0.2340899109840393		False	1	0.5	30.0
4	147.66	0.4234541058540344	0.337421715259552	False	1	0.5	30.0
4	150.54	0.27539658546447754		False	1	0.5	30.0
4	152.61	0.6863383054733276		False	1	0.5	30.0
4	153.73	0.9651252031326294	0.9442824125289917	True	1	0.5	30.0
4	157.53	0.7105714082717896		False	1	0.5	30.0
4	158.13	0.8422278165817261	0.8451753854751587	False	1	0.5	30.0
4	158.77	0.1287088394165039		False	1	0.5	30.0
4	160.77	0.2730351686477661		False	1	0.5	30.0
4	162.49	0.6395167112350464	0.5108078718185425	False	1	0.5	30.0
5	171.57	0.7962496876716614	0.12528175115585327	False	1	0.5	30.0
5	175.09	0.6709679365158081		False	1	0.5	30.0
5	176.77	0.6851247549057007	0.2559061050415039	False	1	0.5	30.0
5	179.59	0.44337546825408936		False	1	0.5	30.0
