scene_id	start	end	character	degree	betweenness	eigenvector
25	0.32	19.04	Janice	0.45890455995002793	1.0	0.6879706816749412
25	0.32	19.04	Phoebe	0.34246474011243716	0.0	0.6219267462711817
25	0.32	19.04	Rachel	0.19863069993753493	0.0	0.3740367140111484
26	27.28	83.65	Joey	0.2229109701004577	0.0	0.49322651704411213
26	27.28	83.65	Monica	0.11145455626226	0.0	0.29461987192707695
26	27.28	83.65	Phoebe	0.17647157165784938	0.0	0.432239744727033
26	27.28	83.65	Rachel	0.10526325566189146	0.0	0.2440407701108728
26	27.28	83.65	Ross	0.3838996463175415	0.8333333333333333	0.650799231370327
27	89.34	170.03	Monica	0.5	0.0	0.7071067811865475
27	89.34	170.03	Rachel	0.5	0.0	0.7071067811865475
28	174.99	197.01	Joey	0.46296111111111116	1.0	0.6877612263431906
28	174.99	197.01	Phoebe	0.3055555555555556	0.0	0.5749250819888535
28	174.99	197.01	Ross	0.23148333333333332	0.0	0.44322189210261337
29	198.13	202.69	Ross	0.0	0.0	0.0
30	202.85	231.04	Joey	0.3548387096774194	0.0	0.6420328436501882
30	202.85	231.04	Phoebe	0.4731193548387097	1.0	0.6964288117973005
30	202.85	231.04	Ross	0.17204193548387098	0.0	0.32059435081275695
31	236.14	253.34	Chandler	0.2453694958944901	0.3333333333333333	0.49952407431554524
31	236.14	253.34	Doug	0.2777802468861457	0.3333333333333333	0.5390940804808816
31	236.14	253.34	Kara	0.2314807613248742	0.0	0.47264993520555537
31	236.14	253.34	Monica	0.24536949589449006	0.0	0.4862667069827572
32	257.9	336.69	Chandler	0.4632906700853974	1.0	0.6895789490794945
32	257.9	336.69	Doug	0.2050630834804218	0.0	0.3888368924902108
32	257.9	336.69	Monica	0.3316462464341808	0.0	0.610971966644114
33	341.34	380.8	Chandler	0.14948536506915408	0.0	0.2738604348217063
33	341.34	380.8	Joey	0.3659784249202069	0.0	0.6575068164476014
33	341.34	380.8	Rachel	0.48453621001063907	1.0	0.7019154141092828
34	380.8	410.87	Chandler	0.5	0.0	0.7071067811865476
34	380.8	410.87	Monica	0.5	0.0	0.7071067811865476
35	412.39	466.46	Monica	0.5	0.0	0.7071067811865476
35	412.39	466.46	Rachel	0.5	0.0	0.7071067811865476
36	468.7	482.9	Rachel	0.0	0.0	0.0
37	482.9	483.94	Chandler	0.0	0.0	0.0
39	490.66	600.78	Gunther	0.03699026837727717	0.0	0.056253640656994
39	490.66	600.78	Janice	0.4706627850379745	0.0	0.7053285023990856
39	490.66	600.78	Ross	0.49234694658474837	1.0	0.706645053486046
40	607.26	615.34	Janice	0.5	0.0	0.7071067811865475
40	607.26	615.34	Joey	0.5	0.0	0.7071067811865475
43	625.96	704.16	Chandler	0.5	0.0	0.7071067811865475
43	625.96	704.16	Ross	0.5	0.0	0.7071067811865475
