scene_id	start	end	character	degree	betweenness	eigenvector
14	0.16	22.16	Chandler	0.4072570499545164	0.0	0.6637988744408879
14	0.16	22.16	Joey	0.40322643079722065	0.0	0.6617051377675174
14	0.16	22.16	Monica	0.18951651924826293	0.0	0.34859340920774884
15	26.24	114.9	Joey	0.2155430276669271	0.0	0.44547179065551934
15	26.24	114.9	Phoebe	0.22287325014252232	0.0	0.48052909050507386
15	26.24	114.9	Rachel	0.20234651576895196	0.0	0.4226461408149169
15	26.24	114.9	Ross	0.3592372064215986	0.6666666666666666	0.6261125430486032
16	115.66	199.68	Chandler	0.18108968811658419	0.0	0.40897786610004344
16	115.66	199.68	Joey	0.20512805719977997	0.0	0.4354301553994278
16	115.66	199.68	Phoebe	0.3349352502490375	0.6666666666666666	0.5934726644193278
16	115.66	199.68	Rachel	0.2788470044345983	0.6666666666666666	0.53937730893699
17	207.36	246.45	Chandler	0.33333548387096773	0.0	0.6180629670029625
17	207.36	246.45	Monica	0.473116129032258	1.0	0.6950349463058628
17	207.36	246.45	Ross	0.1935483870967742	0.0	0.36732083011054706
18	246.45	253.98	Phoebe	0.5	0.0	0.7071067811865475
18	246.45	253.98	Rachel	0.5	0.0	0.7071067811865475
19	266.059	283.76	Chandler	0.5	0.0	0.7071067811865476
19	266.059	283.76	Phoebe	0.5	0.0	0.7071067811865476
20	290.0	293.52	Joey	0.0	0.0	0.0
21	299.84	308.09	All	0.5	0.0	0.7071067811865475
21	299.84	308.09	Rachel	0.5	0.0	0.7071067811865475
22	312.73	317.21	Ross	0.0	0.0	0.0
23	325.77	332.59	Phoebe	0.5	0.0	0.7071067811865476
23	325.77	332.59	Rachel	0.5	0.0	0.7071067811865476
24	340.83	348.43	Phoebe	0.0	0.0	0.0
26	350.59	372.05	Chandler	0.5	0.0	0.7071067811865476
26	350.59	372.05	Monica	0.5	0.0	0.7071067811865476
27	373.81	381.89	Phoebe	0.5	0.0	0.7071067811865476
27	373.81	381.89	Rachel	0.5	0.0	0.7071067811865476
28	389.07	402.35	Chandler	0.5	0.0	0.7071067811865475
28	389.07	402.35	Phoebe	0.5	0.0	0.7071067811865475
29	411.47	436.21	Chandler	0.5	0.0	0.7071067811865476
29	411.47	436.21	Phoebe	0.5	0.0	0.7071067811865476
30	444.47	512.98	Chandler	0.5	0.0	0.7071067811865476
30	444.47	512.98	Phoebe	0.5	0.0	0.7071067811865476
31	512.98	518.38	Chandler	0.5	0.0	0.7071067811865475
31	512.98	518.38	Monica	0.5	0.0	0.7071067811865475
32	521.5	562.15	Joey	0.4314166927729075	1.0	0.6753639171458559
32	521.5	562.15	Phoebe	0.1924782167756049	0.0	0.3560642567948163
32	521.5	562.15	Rachel	0.3761050904514875	0.0	0.6458342081761855
33	564.89	579.57	Chandler	0.5	0.0	0.7071067811865475
33	564.89	579.57	Monica	0.5	0.0	0.7071067811865475
34	579.57	617.21	Chandler	0.5	0.0	0.7071067811865476
34	579.57	617.21	Phoebe	0.5	0.0	0.7071067811865476
35	637.77	656.94	Chandler	0.5	0.0	0.7071067811865475
35	637.77	656.94	Phoebe	0.5	0.0	0.7071067811865475
36	657.1	663.58	Chandler	0.5	0.0	0.7071067811865476
36	657.1	663.58	Phoebe	0.5	0.0	0.7071067811865476
37	665.98	712.61	Chandler	0.30499856001151987	0.0	0.5878150559601402
37	665.98	712.61	Joey	0.16750065999472002	0.0	0.3425547640091256
37	665.98	712.61	Monica	0.24000107999136003	0.0	0.47354415627495733
37	665.98	712.61	Phoebe	0.2874997000024	0.3333333333333333	0.5593618021451485
40	721.34	754.7	Dr. Ledbetter	0.5	0.0	0.7071067811865476
40	721.34	754.7	Ross	0.5	0.0	0.7071067811865476
