scene_id	start	end	character	degree	betweenness	eigenvector
28	2.0	22.36	Big Nosed Rachel	0.19594758947248936	0.0	0.3654568935069244
28	2.0	22.36	Chandler	0.35810887508716166	0.0	0.6335237939608369
28	2.0	22.36	Fat Monica	0.445943535440349	1.0	0.6819742381305438
29	22.36	47.989	Big Nosed Rachel	0.5	0.0	0.7071067811865476
29	22.36	47.989	Fat Monica	0.5	0.0	0.7071067811865476
30	51.27	78.77	Chandler	0.5	0.0	0.7071067811865476
30	51.27	78.77	Ross	0.5	0.0	0.7071067811865476
31	78.77	81.21	Chandler	0.5	0.0	0.7071067811865475
31	78.77	81.21	Ross	0.5	0.0	0.7071067811865475
32	81.21	90.54	Chandler	0.5	0.0	0.7071067811865475
32	81.21	90.54	Mrs. Geller	0.5	0.0	0.7071067811865475
33	90.54	102.3	Fat Monica	0.4568936980179584	1.0	0.6835282474495573
33	90.54	102.3	Mr. Geller	0.29310630198204163	0.0	0.5525639746155653
33	90.54	102.3	Mrs. Geller	0.25	0.0	0.4769299622539831
34	106.22	154.98	Chandler	0.2859283158242674	0.7000000000000001	0.5740426281426034
34	106.22	154.98	Joey	0.08832437520658783	0.0	0.2529022808517395
34	106.22	154.98	Monica	0.17514874322751245	0.1	0.3920982388551907
34	106.22	154.98	Phoebe	0.19910215138755152	0.30000000000000004	0.5002296996513742
34	106.22	154.98	Rachel	0.16017921043933145	0.0	0.3732296480478667
34	106.22	154.98	Ross	0.09131720391474928	0.0	0.25148428560556224
36	157.46	184.18	Mr. Geller	0.3984362548867035	0.0	0.68186915979005
36	157.46	184.18	Mrs. Geller	0.1132824584923172	0.0	0.19740663590795346
36	157.46	184.18	Rachel	0.4882812866209793	1.0	0.70433306682756
37	184.5	210.62	Chandler	0.2193555629533859	0.0	0.49535894968334665
37	184.5	210.62	Mr. Geller	0.18064598542971502	0.0	0.41756607497538084
37	184.5	210.62	Mrs. Geller	0.13548352133284816	0.0	0.34446068267318414
37	184.5	210.62	Rachel	0.11290422476329093	0.0	0.2757258026412365
37	184.5	210.62	Ross	0.3516107055207599	0.8333333333333333	0.6209510478680556
38	214.7	258.0	Chandler	0.3397113115572985	0.6666666666666666	0.6143556356398218
38	214.7	258.0	Monica	0.23684165197769957	0.0	0.5179661693730014
38	214.7	258.0	Mrs. Geller	0.16507145440869972	0.0	0.3406675195766897
38	214.7	258.0	Ross	0.2583755820563023	0.0	0.4880817979069855
39	260.32	261.28	Chandler	0.5	0.0	0.7071067811865475
39	260.32	261.28	Mr. Geller	0.5	0.0	0.7071067811865475
40	263.54	448.48	Chandler	0.14217584566729338	0.0	0.25609170475349796
40	263.54	448.48	Monica	0.4723278837191727	1.0	0.6983415728079155
40	263.54	448.48	Rachel	0.38549627061353386	0.0	0.6683831883318235
41	463.98	467.98	The Doctor	0.5	0.0	0.7071067811865475
41	463.98	467.98	The Paramedic	0.5	0.0	0.7071067811865475
42	470.86	525.79	Chandler	0.17142857142857143	0.0	0.4579896206616748
42	470.86	525.79	Monica	0.22380914285714287	0.26666666666666666	0.5284933786453965
42	470.86	525.79	Mr. Geller	0.09238057142857142	0.0	0.2507292794662829
42	470.86	525.79	Mrs. Geller	0.07047657142857143	0.0	0.14582321589775277
42	470.86	525.79	Rachel	0.06095314285714286	0.0	0.12465455189285582
42	470.86	525.79	Ross	0.08952342857142857	0.0	0.23705913744707152
42	470.86	525.79	The Doctor	0.2914285714285714	0.6	0.5958816008763375
44	528.19	563.68	Chandler	0.36885331899462953	0.0	0.6886215359380707
44	528.19	563.68	Joey	0.08743221355925536	0.0	0.08939774538326205
44	528.19	563.68	Monica	0.4071022485098459	0.6666666666666666	0.6981154471966249
44	528.19	563.68	Ross	0.13661221893626926	0.6666666666666666	0.17447992935618148
45	565.92	597.68	Chandler	0.5	0.0	0.7071067811865476
45	565.92	597.68	Monica	0.5	0.0	0.7071067811865476
46	597.68	600.36	Chandler	0.0	0.0	0.0
47	612.28	637.74	Chandler	0.5	0.0	0.7071067811865475
47	612.28	637.74	Monica	0.5	0.0	0.7071067811865475
48	648.3	681.79	Chandler	0.5	0.0	0.7071067811865476
48	648.3	681.79	Monica	0.5	0.0	0.7071067811865476
52	683.95	704.35	French Phoebe	0.0	0.0	0.0
