scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
14	0.16	22.16	22.0	3	3	1.0	1	3	1.0	1.3362655810502981
15	26.24	114.9	88.66000000000001	4	6	1.0	1	6	1.0	2.415220857720301
16	115.66	199.68	84.02000000000001	4	6	1.0	1	5	0.8333333333333334	2.081961909799614
17	207.36	246.45	39.089999999999975	3	3	1.0	1	3	1.0	1.1879394130076053
18	246.45	253.98	7.530000000000001	2	1	1.0	1	1	1.0	-0.0
19	266.059	283.76	17.700999999999965	2	1	1.0	1	1	1.0	-0.0
20	290.0	293.52	3.519999999999982	1	0	0.0	1	0	0.0	0.0
21	299.84	308.09	8.25	2	1	1.0	1	1	1.0	-0.0
22	312.73	317.21	4.479999999999961	1	0	0.0	1	0	0.0	0.0
23	325.77	332.59	6.819999999999993	2	1	1.0	1	1	1.0	-0.0
24	340.83	348.43	7.600000000000023	1	0	0.0	1	0	0.0	0.0
26	350.59	372.05	21.460000000000036	2	1	1.0	1	1	1.0	-0.0
27	373.81	381.89	8.079999999999984	2	1	1.0	1	1	1.0	-0.0
28	389.07	402.35	13.28000000000003	2	1	1.0	1	1	1.0	-0.0
29	411.47	436.21	24.739999999999952	2	1	1.0	1	1	1.0	-0.0
30	444.47	512.98	68.50999999999999	2	1	1.0	1	1	1.0	-0.0
31	512.98	518.38	5.399999999999977	2	1	1.0	1	1	1.0	-0.0
32	521.5	562.15	40.64999999999998	3	3	1.0	1	3	1.0	1.323166294875485
33	564.89	579.57	14.680000000000064	2	1	1.0	1	1	1.0	-0.0
34	579.57	617.21	37.639999999999986	2	1	1.0	1	1	1.0	-0.0
35	637.77	656.94	19.170000000000073	2	1	1.0	1	1	1.0	-0.0
36	657.1	663.58	6.480000000000018	2	1	1.0	1	1	1.0	-0.0
37	665.98	712.61	46.629999999999995	4	6	1.0	1	6	1.0	2.4337523323221593
40	721.34	754.7	33.360000000000014	2	1	1.0	1	1	1.0	-0.0
