scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
16	0.8	14.16	13.36	2	1	1.0	1	1	1.0	-0.0
17	21.28	31.49	10.209999999999997	1	0	0.0	1	0	0.0	0.0
18	31.49	46.93	15.440000000000001	2	1	1.0	1	1	1.0	-0.0
19	46.93	132.4	85.47	4	6	1.0	1	6	1.0	1.8756475566229147
20	142.94	151.66	8.719999999999999	1	0	0.0	1	0	0.0	0.0
21	152.22	160.3	8.080000000000013	2	1	1.0	1	1	1.0	-0.0
22	167.32	214.42	47.099999999999994	3	3	1.0	1	3	1.0	1.0974391251968012
23	219.86	221.22	1.3599999999999852	1	0	0.0	1	0	0.0	0.0
24	227.68	250.72	23.039999999999992	2	1	1.0	1	1	1.0	-0.0
25	254.29	305.77	51.47999999999999	2	1	1.0	1	1	1.0	-0.0
26	309.21	315.06	5.850000000000023	2	1	1.0	1	1	1.0	-0.0
27	325.06	472.93	147.87	2	1	1.0	1	1	1.0	-0.0
28	477.05	536.73	59.68000000000001	4	6	1.0	1	5	0.8333333333333334	2.210007486241808
29	539.53	680.26	140.73000000000002	2	1	1.0	1	1	1.0	-0.0
32	690.42	700.58	10.160000000000082	3	3	1.0	1	3	1.0	1.5765102891007419
33	703.39	705.07	1.6800000000000637	1	0	0.0	1	0	0.0	0.0
