scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	3.52	12.72	9.200000000000001	2	1	1.0	1	1	1.0	-0.0
2	17.36	57.95	40.59	3	3	1.0	1	3	1.0	1.5568799302241967
3	60.91	63.4	2.490000000000002	2	1	1.0	1	1	1.0	-0.0
6	114.1	124.29	10.190000000000012	4	6	1.0	1	6	1.0	2.3301215925319947
7	125.33	138.45	13.11999999999999	3	3	1.0	1	3	1.0	1.3699159982425577
8	141.01	169.17	28.159999999999997	3	3	1.0	1	3	1.0	1.3596550341639635
9	171.01	211.5	40.49000000000001	2	1	1.0	1	1	1.0	-0.0
10	216.78	218.5	1.7199999999999989	1	0	0.0	1	0	0.0	0.0
11	218.5	249.67	31.169999999999987	2	1	1.0	1	1	1.0	-0.0
12	254.95	343.62	88.67000000000002	3	3	1.0	1	3	1.0	1.4050505492917638
13	353.51	394.27	40.75999999999999	3	3	1.0	1	3	1.0	1.4315564858319634
14	397.55	399.79	2.240000000000009	2	1	1.0	1	1	1.0	-0.0
15	404.51	408.85	4.340000000000032	2	1	1.0	1	1	1.0	-0.0
16	415.01	422.85	7.840000000000032	2	1	1.0	1	1	1.0	-0.0
17	434.3	445.9	11.599999999999966	2	1	1.0	1	1	1.0	-0.0
18	457.91	492.91	35.0	2	1	1.0	1	1	1.0	-0.0
19	498.43	509.95	11.519999999999982	2	1	1.0	1	1	1.0	-0.0
20	516.97	577.21	60.24000000000001	3	3	1.0	1	3	1.0	1.4887551552319764
21	579.13	588.49	9.360000000000014	2	1	1.0	1	1	1.0	-0.0
22	590.25	605.35	15.100000000000023	2	1	1.0	1	1	1.0	-0.0
24	623.11	635.87	12.759999999999991	2	1	1.0	1	1	1.0	-0.0
25	642.43	677.54	35.110000000000014	2	1	1.0	1	1	1.0	-0.0
