scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	3.76	40.46	36.7	5	10	1.0	1	6	0.6	2.2359093040576963
2	40.78	105.74	64.96	3	3	1.0	1	3	1.0	0.9901860179407982
5	105.74	147.6	41.86	2	1	1.0	1	1	1.0	-0.0
6	147.6	186.62	39.02000000000001	2	1	1.0	1	1	1.0	-0.0
7	204.78	222.29	17.50999999999999	2	1	1.0	1	1	1.0	-0.0
8	229.17	245.56	16.390000000000015	2	1	1.0	1	1	1.0	-0.0
10	257.0	283.62	26.620000000000005	3	3	1.0	1	3	1.0	1.391038219616787
11	287.78	385.27	97.49000000000001	3	3	1.0	1	2	0.6666666666666666	0.7515032778884057
12	385.27	548.24	162.97000000000003	4	6	1.0	1	6	1.0	1.948906111869049
13	556.72	568.56	11.839999999999918	2	1	1.0	1	1	1.0	-0.0
14	579.2	624.55	45.34999999999991	3	3	1.0	1	2	0.6666666666666666	1.134915456916533
15	630.07	631.43	1.3599999999999	1	0	0.0	1	0	0.0	0.0
16	633.67	665.92	32.25	2	1	1.0	1	1	1.0	-0.0
