scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
17	1.36	82.16	80.8	2	1	1.0	1	1	1.0	-0.0
18	95.36	151.42	56.05999999999999	3	3	1.0	1	3	1.0	1.4332858609496975
19	154.14	188.99	34.85000000000002	3	3	1.0	1	3	1.0	1.395687482851036
20	195.08	322.98	127.9	7	21	1.0	1	15	0.7142857142857143	3.3420910131536283
21	329.7	383.77	54.06999999999999	2	1	1.0	1	1	1.0	-0.0
22	384.24	527.67	143.42999999999995	4	6	1.0	1	5	0.8333333333333334	1.7963597467588974
23	533.83	618.87	85.03999999999996	2	1	1.0	1	1	1.0	-0.0
25	619.27	625.59	6.32000000000005	2	1	1.0	1	1	1.0	-0.0
26	628.95	632.47	3.519999999999982	2	1	1.0	1	1	1.0	-0.0
27	640.15	656.19	16.040000000000077	1	0	0.0	1	0	0.0	0.0
29	657.71	681.67	23.959999999999923	3	3	1.0	1	3	1.0	1.1376316140621796
30	683.67	696.15	12.480000000000018	3	3	1.0	1	3	1.0	1.1457730349878494
31	700.71	711.46	10.75	2	1	1.0	1	1	1.0	-0.0
32	713.3	714.74	1.4400000000000546	1	0	0.0	1	0	0.0	0.0
33	718.74	724.66	5.919999999999959	1	0	0.0	1	0	0.0	0.0
35	730.59	748.91	18.319999999999936	2	1	1.0	1	1	1.0	-0.0
36	750.43	763.88	13.450000000000045	2	1	1.0	1	1	1.0	-0.0
