scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.56	25.76	23.200000000000003	4	6	1.0	1	5	0.8333333333333334	1.9128775209733133
2	25.84	65.32	39.47999999999999	5	10	1.0	1	7	0.7	2.3212549647262795
3	71.8	78.92	7.1200000000000045	6	15	1.0	1	12	0.8	3.5167060721245083
6	128.25	232.54	104.28999999999999	6	15	1.0	1	12	0.8	3.224215298382769
7	238.22	259.9	21.67999999999998	2	1	1.0	1	1	1.0	-0.0
8	263.02	285.61	22.590000000000032	2	1	1.0	1	1	1.0	-0.0
9	285.61	315.37	29.75999999999999	2	1	1.0	1	1	1.0	-0.0
10	315.37	330.93	15.560000000000002	3	3	1.0	1	3	1.0	1.1896174918851432
11	337.07	396.13	59.06	6	15	1.0	1	9	0.6	2.868714974681198
12	400.45	460.68	60.23000000000002	4	6	1.0	1	6	1.0	2.235282608067848
13	460.84	565.2	104.36000000000007	6	15	1.0	1	10	0.6666666666666666	2.8616805338718643
14	565.2	579.0	13.799999999999955	1	0	0.0	1	0	0.0	0.0
15	582.63	591.99	9.360000000000014	3	3	1.0	1	3	1.0	1.3316113358610995
16	595.43	628.73	33.30000000000007	3	3	1.0	1	3	1.0	1.3987129459244934
17	628.73	641.26	12.529999999999973	2	1	1.0	1	1	1.0	-0.0
18	655.5	689.05	33.549999999999955	2	1	1.0	1	1	1.0	-0.0
