scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.56	23.52	20.96	5	10	1.0	1	7	0.7	2.84969536271861
2	27.04	62.05	35.01	4	6	1.0	1	5	0.8333333333333334	2.0723506137001033
4	112.03	175.34	63.31	6	15	1.0	1	10	0.6666666666666666	3.3244566283836496
7	179.42	189.74	10.320000000000022	1	0	0.0	1	0	0.0	0.0
9	193.34	238.17	44.829999999999984	5	10	1.0	1	7	0.7	2.5870519582606395
11	238.41	250.87	12.460000000000008	1	0	0.0	1	0	0.0	0.0
13	254.63	293.17	38.54000000000002	7	21	1.0	1	11	0.5238095238095238	3.6459930717499907
15	300.45	343.72	43.27000000000004	2	1	1.0	1	1	1.0	-0.0
16	343.72	378.4	34.67999999999995	3	3	1.0	1	3	1.0	1.3470844600224794
17	384.16	396.16	12.0	2	1	1.0	1	1	1.0	-0.0
18	396.24	400.48	4.240000000000009	1	0	0.0	1	0	0.0	0.0
19	405.04	415.26	10.21999999999997	2	1	1.0	1	1	1.0	-0.0
21	419.66	466.33	46.66999999999996	6	15	1.0	1	12	0.8	3.3344623058919085
23	467.53	518.73	51.200000000000045	5	10	1.0	1	6	0.6	2.269074520205856
24	518.96	580.92	61.95999999999992	5	10	1.0	1	8	0.8	2.8927713241769
26	581.32	604.69	23.370000000000005	3	3	1.0	1	2	0.6666666666666666	1.162061245894491
27	609.25	648.78	39.52999999999997	3	3	1.0	1	3	1.0	1.5353601146130265
28	654.06	655.98	1.9200000000000728	1	0	0.0	1	0	0.0	0.0
