scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	12.08	15.52	3.4399999999999995	2	1	1.0	1	1	1.0	-0.0
2	19.28	21.12	1.8399999999999999	1	0	0.0	1	0	0.0	0.0
3	28.4	40.86	12.46	2	1	1.0	1	1	1.0	-0.0
4	43.02	55.26	12.239999999999995	2	1	1.0	1	1	1.0	-0.0
5	55.26	68.58	13.32	2	1	1.0	1	1	1.0	-0.0
6	68.58	74.26	5.680000000000007	1	0	0.0	1	0	0.0	0.0
9	117.84	303.25	185.41	7	21	1.0	1	15	0.7142857142857143	3.482382778000257
10	303.25	390.16	86.91000000000003	4	6	1.0	1	5	0.8333333333333334	2.0068568453654008
11	401.36	403.36	2.0	1	0	0.0	1	0	0.0	0.0
12	408.48	427.66	19.180000000000007	2	1	1.0	1	1	1.0	-0.0
13	428.06	539.4	111.33999999999997	6	15	1.0	1	8	0.5333333333333333	2.4523394389402484
14	547.09	548.05	0.9599999999999227	2	1	1.0	1	1	1.0	-0.0
15	551.09	559.73	8.639999999999986	2	1	1.0	1	1	1.0	-0.0
16	562.05	562.45	0.40000000000009095	1	0	0.0	1	0	0.0	0.0
17	579.28	581.36	2.080000000000041	2	1	1.0	1	1	1.0	-0.0
18	581.44	641.63	60.18999999999994	5	10	1.0	1	7	0.7	2.8842499779199415
19	641.63	664.47	22.840000000000032	2	1	1.0	1	1	1.0	-0.0
20	667.35	729.13	61.77999999999997	2	1	1.0	1	1	1.0	-0.0
