scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
26	0.16	50.04	49.88	4	6	1.0	1	5	0.8333333333333334	2.071405221611747
27	50.04	106.96	56.919999999999995	4	6	1.0	1	4	0.6666666666666666	1.7658168018501637
28	110.4	180.1	69.69999999999999	2	1	1.0	1	1	1.0	-0.0
29	183.06	286.6	103.54000000000002	2	1	1.0	1	1	1.0	-0.0
30	293.64	483.29	189.65000000000003	2	1	1.0	1	1	1.0	-0.0
31	483.53	582.27	98.74000000000001	2	1	1.0	1	1	1.0	-0.0
32	582.27	588.35	6.080000000000041	2	1	1.0	1	1	1.0	-0.0
33	595.0	595.72	0.7200000000000273	1	0	0.0	1	0	0.0	0.0
34	600.28	667.84	67.56000000000006	6	15	1.0	1	10	0.6666666666666666	2.867887178819273
35	671.04	698.58	27.540000000000077	2	1	1.0	1	1	1.0	-0.0
37	699.7	725.82	26.120000000000005	1	0	0.0	1	0	0.0	0.0
