scene_id	start	end	character	degree	betweenness	eigenvector
38	0.24	62.57	Chandler	0.5	0.0	0.7071067811865475
38	0.24	62.57	Phoebe	0.5	0.0	0.7071067811865475
40	63.77	88.89	The Flight Attendant	0.0	0.0	0.0
41	91.51	99.75	Rachel	0.36538461538461536	0.0	0.642073463974403
41	91.51	99.75	Ross	0.1859	0.0	0.3450979121245497
41	91.51	99.75	The Flight Attendant	0.4487153846153846	1.0	0.6845795044457492
42	105.91	107.99	Ross	0.0	0.0	0.0
43	115.83	165.05	Phoebe	0.38844559610263574	0.0	0.6532578206359765
43	115.83	165.05	Rachel	0.42031964889298984	1.0	0.6700672116550584
43	115.83	165.05	Ross	0.1912347550043745	0.0	0.3525112078257221
44	165.45	277.81	Joey	0.18042643895985197	0.0	0.4009209613546608
44	165.45	277.81	Phoebe	0.20239712128136214	0.0	0.46483108454848376
44	165.45	277.81	Rachel	0.18308928565721902	0.0	0.40681669580303675
44	165.45	277.81	Ross	0.43408715410156684	1.0	0.6765313160525788
45	280.61	334.59	Chandler	0.5	0.0	0.7071067811865475
45	280.61	334.59	Monica	0.5	0.0	0.7071067811865475
46	342.11	388.61	Joey	0.5	0.0	0.7071067811865475
46	342.11	388.61	The Woman Dealer	0.5	0.0	0.7071067811865475
47	388.69	459.45	Rachel	0.5	0.0	0.7071067811865476
47	388.69	459.45	Ross	0.5	0.0	0.7071067811865476
49	459.45	492.43	Rachel	0.5	0.0	0.7071067811865476
49	459.45	492.43	Ross	0.5	0.0	0.7071067811865476
50	507.15	563.99	Chandler	0.2399	0.0	0.5052704177320964
50	507.15	563.99	Monica	0.2449484848484849	0.0	0.514633518072735
50	507.15	563.99	P.A. Announcer	0.09848484848484848	0.0	0.21835055698436495
50	507.15	563.99	Phoebe	0.4166666666666667	1.0	0.6574018415744896
51	563.99	566.91	Phoebe	0.0	0.0	0.0
52	570.59	642.26	Joey	0.48939932325279645	1.0	0.7061710042669854
52	570.59	642.26	Joey's Hand Twin	0.45936336575727	0.0	0.7035021857635534
52	570.59	642.26	Rachel	0.0512373109899336	0.0	0.08004490838560716
53	642.98	671.04	Rachel	0.5	0.0	0.7071067811865476
53	642.98	671.04	Ross	0.5	0.0	0.7071067811865476
