scene_id	start	end	character	degree	betweenness	eigenvector
16	0.24	50.48	Chandler	0.2616817975360701	0.0	0.508586595362442
16	0.24	50.48	Joey	0.47663640492785964	1.0	0.6947512864581681
16	0.24	50.48	Monica	0.2616817975360701	0.0	0.508586595362442
17	58.16	168.08	Dr. Leedbetter	0.5	0.0	0.7071067811865476
17	58.16	168.08	Ross	0.5	0.0	0.7071067811865476
18	169.44	171.12	Ross	0.0	0.0	0.0
19	171.76	173.68	Ross	0.0	0.0	0.0
20	176.0	255.54	Phoebe	0.40335041582517095	0.0	0.6635190545763274
20	176.0	255.54	Rachel	0.4136602202682683	0.0	0.668606922196924
20	176.0	255.54	The Teacher	0.18298936390656073	0.0	0.33571900125624865
21	255.86	270.02	Chandler	0.5	0.0	0.7071067811865476
21	255.86	270.02	Monica	0.5	0.0	0.7071067811865476
22	273.31	358.27	Chandler	0.2715874411281993	0.0	0.4967081657536258
22	273.31	358.27	Monica	0.33426146600393764	0.0	0.586908469819549
22	273.31	358.27	Ross	0.39415109286786315	0.0	0.6393899014902756
23	358.27	404.74	Phoebe	0.5	0.0	0.7071067811865476
23	358.27	404.74	Rachel	0.5	0.0	0.7071067811865476
24	405.09	411.25	Monica	0.5	0.0	0.7071067811865475
24	405.09	411.25	The Teacher	0.5	0.0	0.7071067811865475
26	431.02	452.46	Chandler	0.1762807692307692	0.0	0.40689453260582953
26	431.02	452.46	Joey	0.20192307692307693	0.0	0.4615478191105699
26	431.02	452.46	Rachel	0.4455115384615385	1.0	0.6822175287406455
26	431.02	452.46	Ross	0.1762846153846154	0.0	0.39495530568504433
27	456.83	478.51	Chandler	0.11377256265808232	0.0	0.29411711185409584
27	456.83	478.51	Joey	0.20359206139342378	0.4	0.48616825315751194
27	456.83	478.51	Monica	0.17664621177282136	0.6000000000000001	0.4317671244809923
27	456.83	478.51	Phoebe	0.22455233961830304	0.6000000000000001	0.5454373230973886
27	456.83	478.51	Rachel	0.11377256265808232	0.0	0.2560935745507362
27	456.83	478.51	Ross	0.16766426189928718	0.4	0.35724908957193385
28	478.91	686.4	Chandler	0.08212065343758265	0.0	0.2082786703767292
28	478.91	686.4	Joey	0.3617457600902119	0.9	0.652433825302432
28	478.91	686.4	Monica	0.23856571548321753	0.0	0.573622010853853
28	478.91	686.4	Phoebe	0.07952232096079674	0.0	0.2007868062829223
28	478.91	686.4	Rachel	0.10343059720482795	0.0	0.2627017740951368
28	478.91	686.4	Ross	0.13461495282336328	0.0	0.30427014977038325
30	693.1	718.18	A Female Student	0.1992782608695652	0.0	0.42341706080336045
30	693.1	718.18	All	0.19927391304347827	0.0	0.4369487486051071
30	693.1	718.18	Monica	0.30796956521739133	0.6666666666666666	0.5724091256128446
30	693.1	718.18	Phoebe	0.29347826086956524	0.6666666666666666	0.5496740639944847
