scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.72	11.44	8.719999999999999	2	1	1.0	1	1	1.0	-0.0
2	12.0	66.6	54.599999999999994	6	15	1.0	1	13	0.8666666666666667	3.053306416333843
4	118.34	158.7	40.359999999999985	2	1	1.0	1	1	1.0	-0.0
5	164.86	218.9	54.03999999999999	3	3	1.0	1	3	1.0	1.1847603099103157
7	218.9	233.78	14.879999999999995	3	3	1.0	1	3	1.0	1.5454396585489263
8	236.02	241.05	5.030000000000001	2	1	1.0	1	1	1.0	-0.0
9	246.81	274.58	27.769999999999982	3	3	1.0	1	3	1.0	1.071377931227358
10	282.1	325.46	43.35999999999996	3	3	1.0	1	3	1.0	0.6618541992065721
11	325.46	345.93	20.470000000000027	2	1	1.0	1	1	1.0	-0.0
12	348.97	364.65	15.67999999999995	2	1	1.0	1	1	1.0	-0.0
13	376.46	398.95	22.49000000000001	1	0	0.0	1	0	0.0	0.0
14	408.71	466.89	58.18000000000001	4	6	1.0	1	6	1.0	2.3700138407675935
16	470.81	479.37	8.560000000000002	3	3	1.0	1	3	1.0	1.4185644431995963
17	484.07	547.79	63.71999999999997	3	3	1.0	1	2	0.6666666666666666	0.7297169418815146
18	552.35	592.07	39.72000000000003	3	3	1.0	1	3	1.0	1.5577813231966444
19	598.07	626.71	28.639999999999986	4	6	1.0	1	6	1.0	2.073411649300048
20	642.63	668.16	25.529999999999973	4	6	1.0	1	5	0.8333333333333334	2.3659353084485137
