scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	4.64	19.92	15.280000000000001	2	1	1.0	1	1	1.0	-0.0
2	21.36	25.36	4.0	3	3	1.0	1	3	1.0	1.4585382252232173
3	30.24	68.28	38.040000000000006	4	6	1.0	1	4	0.6666666666666666	2.1072016915916025
5	68.28	161.64	93.35999999999999	3	3	1.0	1	3	1.0	1.525576186571852
7	212.4	218.24	5.840000000000003	2	1	1.0	1	1	1.0	-0.0
8	221.68	328.84	107.15999999999997	6	15	1.0	1	12	0.8	2.8215628506266794
9	330.2	381.29	51.09000000000003	5	10	1.0	1	9	0.9	2.7701372754978753
10	385.61	503.27	117.65999999999997	3	3	1.0	1	3	1.0	1.5611920797642673
11	506.87	561.4	54.52999999999997	4	6	1.0	1	4	0.6666666666666666	2.1114117052366184
13	571.64	587.61	15.970000000000027	2	1	1.0	1	1	1.0	-0.0
14	595.69	636.99	41.299999999999955	3	3	1.0	1	2	0.6666666666666666	1.123087582630798
15	642.43	653.63	11.200000000000045	1	0	0.0	1	0	0.0	0.0
16	665.35	670.63	5.279999999999973	1	0	0.0	1	0	0.0	0.0
