scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	14.96	18.56	3.599999999999998	2	1	1.0	1	1	1.0	-0.0
2	20.16	78.78	58.620000000000005	6	15	1.0	1	13	0.8666666666666667	3.473338375502965
3	82.46	84.86	2.4000000000000057	2	1	1.0	1	1	1.0	-0.0
5	135.22	292.27	157.04999999999998	6	15	1.0	1	10	0.6666666666666666	2.990612036206454
6	298.67	401.63	102.95999999999998	3	3	1.0	1	3	1.0	1.0256496908162118
7	407.23	416.03	8.799999999999955	2	1	1.0	1	1	1.0	-0.0
8	421.55	430.71	9.159999999999968	2	1	1.0	1	1	1.0	-0.0
9	430.71	531.76	101.05000000000001	4	6	1.0	1	5	0.8333333333333334	1.758453564301059
10	537.18	550.78	13.600000000000023	4	6	1.0	1	5	0.8333333333333334	2.0134576899185608
11	552.94	554.62	1.67999999999995	2	1	1.0	1	1	1.0	-0.0
12	557.02	611.85	54.83000000000004	4	6	1.0	1	4	0.6666666666666666	1.8409554860979567
13	615.37	633.67	18.299999999999955	5	10	1.0	1	8	0.8	2.7265803113215954
14	637.27	661.68	24.409999999999968	3	3	1.0	1	2	0.6666666666666666	1.2214331944855974
