scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.4	37.88	35.480000000000004	3	3	1.0	1	2	0.6666666666666666	1.0694066513929217
2	40.84	76.0	35.16	5	10	1.0	1	7	0.7	2.873097311365238
3	83.45	106.21	22.75999999999999	2	1	1.0	1	1	1.0	-0.0
4	106.21	114.39	8.180000000000007	2	1	1.0	1	1	1.0	-0.0
5	118.07	140.29	22.22	2	1	1.0	1	1	1.0	-0.0
7	180.99	213.37	32.379999999999995	6	15	1.0	1	11	0.7333333333333333	3.418415274725695
8	214.01	225.93	11.920000000000016	2	1	1.0	1	1	1.0	-0.0
9	230.65	245.54	14.889999999999986	4	6	1.0	1	5	0.8333333333333334	2.2729563295294373
10	248.34	292.81	44.47	4	6	1.0	1	3	0.5	1.9208320356385509
11	292.81	311.37	18.560000000000002	2	1	1.0	1	1	1.0	-0.0
12	313.61	392.58	78.96999999999997	4	6	1.0	1	4	0.6666666666666666	1.4597513356547518
13	398.82	422.73	23.910000000000025	2	1	1.0	1	1	1.0	-0.0
14	422.89	542.64	119.75	3	3	1.0	1	3	1.0	1.1324869235885613
15	545.2	597.36	52.15999999999997	2	1	1.0	1	1	1.0	-0.0
16	598.24	653.5	55.25999999999999	2	1	1.0	1	1	1.0	-0.0
