scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
15	0.24	101.62	101.38000000000001	3	3	1.0	1	3	1.0	0.6965150601978225
16	107.38	187.77	80.39000000000001	4	6	1.0	1	4	0.6666666666666666	1.8254114724204267
17	187.77	255.27	67.5	3	3	1.0	1	3	1.0	1.5063286308230386
18	256.95	322.87	65.92000000000002	4	6	1.0	1	4	0.6666666666666666	1.7267400282001881
19	327.19	376.55	49.360000000000014	2	1	1.0	1	1	1.0	-0.0
20	376.95	384.87	7.920000000000016	2	1	1.0	1	1	1.0	-0.0
21	388.47	406.0	17.529999999999973	2	1	1.0	1	1	1.0	-0.0
22	410.56	451.28	40.71999999999997	3	3	1.0	1	3	1.0	1.2175082094738425
23	452.88	465.44	12.560000000000002	2	1	1.0	1	1	1.0	-0.0
24	469.04	533.61	64.57	4	6	1.0	1	4	0.6666666666666666	1.5439615426061537
25	534.31	546.87	12.56000000000006	3	3	1.0	1	3	1.0	1.4907758381643696
26	546.87	597.23	50.360000000000014	3	3	1.0	1	3	1.0	0.9674053110625408
27	600.43	622.66	22.230000000000018	4	6	1.0	1	5	0.8333333333333334	2.041782763046625
28	622.66	637.74	15.080000000000041	3	3	1.0	1	2	0.6666666666666666	1.1599430323331075
29	639.9	662.53	22.629999999999995	2	1	1.0	1	1	1.0	-0.0
30	670.26	671.06	0.7999999999999545	1	0	0.0	1	0	0.0	0.0
31	677.62	761.68	84.05999999999995	3	3	1.0	1	3	1.0	0.47008348431848446
33	761.68	771.76	10.080000000000041	2	1	1.0	1	1	1.0	-0.0
34	771.76	783.65	11.889999999999986	2	1	1.0	1	1	1.0	-0.0
