scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.24	34.62	32.379999999999995	2	1	1.0	1	1	1.0	-0.0
2	34.62	43.18	8.560000000000002	1	0	0.0	1	0	0.0	0.0
3	45.34	83.21	37.86999999999999	3	3	1.0	1	3	1.0	1.0033572533407846
4	88.63	149.23	60.599999999999994	3	3	1.0	1	3	1.0	1.5269392638122603
6	149.23	207.51	58.28	6	15	1.0	1	11	0.7333333333333333	3.3477751131502336
7	209.27	231.41	22.139999999999986	5	10	1.0	1	7	0.7	2.8859865950521724
8	235.809	325.0	89.191	7	21	1.0	1	15	0.7142857142857143	3.820605614620564
9	325.24	340.21	14.96999999999997	2	1	1.0	1	1	1.0	-0.0
10	340.45	364.67	24.220000000000027	3	3	1.0	1	3	1.0	1.2122230584005358
11	364.67	368.67	4.0	1	0	0.0	1	0	0.0	0.0
12	369.07	384.28	15.20999999999998	3	3	1.0	1	3	1.0	1.3621045682994892
13	389.8	411.52	21.71999999999997	3	3	1.0	1	3	1.0	1.0208101836228336
14	411.52	452.25	40.73000000000002	6	15	1.0	1	10	0.6666666666666666	3.1346944571729103
15	452.25	470.05	17.80000000000001	2	1	1.0	1	1	1.0	-0.0
16	474.31	489.51	15.199999999999989	1	0	0.0	1	0	0.0	0.0
17	494.95	628.91	133.95999999999998	2	1	1.0	1	1	1.0	-0.0
18	632.03	634.43	2.3999999999999773	1	0	0.0	1	0	0.0	0.0
19	640.9	713.29	72.38999999999999	2	1	1.0	1	1	1.0	-0.0
