scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.56	6.96	4.4	2	1	1.0	1	1	1.0	-0.0
2	7.2	13.52	6.319999999999999	2	1	1.0	1	1	1.0	-0.0
3	19.44	79.86	60.42	4	6	1.0	1	6	1.0	2.3359267304373894
5	89.69	236.03	146.34	5	10	1.0	1	10	1.0	2.623379560118566
6	236.35	241.79	5.439999999999998	3	3	1.0	1	3	1.0	1.5773684339941259
7	246.2	275.59	29.389999999999986	4	6	1.0	1	5	0.8333333333333334	2.118608211147912
8	281.59	297.35	15.760000000000048	2	1	1.0	1	1	1.0	-0.0
9	297.35	369.86	72.50999999999999	3	3	1.0	1	2	0.6666666666666666	1.0917289355776314
10	370.18	393.52	23.339999999999975	2	1	1.0	1	1	1.0	-0.0
11	393.84	441.37	47.53000000000003	2	1	1.0	1	1	1.0	-0.0
12	448.65	471.14	22.49000000000001	2	1	1.0	1	1	1.0	-0.0
13	472.1	505.55	33.44999999999999	3	3	1.0	1	3	1.0	1.215482571650654
14	513.47	646.56	133.08999999999992	3	3	1.0	1	3	1.0	1.4497163664900965
15	651.2	686.12	34.91999999999996	2	1	1.0	1	1	1.0	-0.0
