scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	3.6	110.92	107.32000000000001	5	10	1.0	1	7	0.7	2.2969183623389835
3	111.0	133.25	22.25	2	1	1.0	1	1	1.0	-0.0
4	136.05	179.09	43.03999999999999	4	6	1.0	1	6	1.0	2.3280126061678503
5	179.41	191.7	12.289999999999992	3	3	1.0	1	3	1.0	1.5403153108516312
6	202.1	298.86	96.76000000000002	3	3	1.0	1	3	1.0	1.4342239746962595
7	302.46	361.08	58.620000000000005	2	1	1.0	1	1	1.0	-0.0
8	370.28	564.29	194.01	4	6	1.0	1	6	1.0	2.2830562415565936
9	564.29	635.43	71.13999999999999	2	1	1.0	1	1	1.0	-0.0
10	635.43	636.39	0.9600000000000364	1	0	0.0	1	0	0.0	0.0
11	641.03	654.31	13.279999999999973	2	1	1.0	1	1	1.0	-0.0
12	657.59	664.31	6.719999999999914	2	1	1.0	1	1	1.0	-0.0
