scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
24	0.24	9.68	9.44	2	1	1.0	1	1	1.0	-0.0
25	16.32	177.91	161.59	6	15	1.0	1	13	0.8666666666666667	3.2053667251895726
26	177.91	214.04	36.129999999999995	5	10	1.0	1	9	0.9	2.6407898365420572
27	214.04	215.76	1.7199999999999989	2	1	1.0	1	1	1.0	-0.0
28	221.04	272.11	51.07000000000002	5	10	1.0	1	8	0.8	2.6626926561581175
29	274.43	317.64	43.20999999999998	6	15	1.0	1	9	0.6	2.9514648669460644
30	323.88	388.48	64.60000000000002	3	3	1.0	1	3	1.0	0.9135077016252511
31	390.16	413.3	23.139999999999986	2	1	1.0	1	1	1.0	-0.0
33	420.9	467.4	46.5	2	1	1.0	1	1	1.0	-0.0
34	479.46	498.9	19.439999999999998	2	1	1.0	1	1	1.0	-0.0
35	501.88	520.2	18.32000000000005	2	1	1.0	1	1	1.0	-0.0
37	539.7	652.32	112.62	4	6	1.0	1	5	0.8333333333333334	1.8404048607710148
38	663.11	683.51	20.399999999999977	3	3	1.0	1	2	0.6666666666666666	1.1280225105007506
39	688.31	692.74	4.430000000000064	1	0	0.0	1	0	0.0	0.0
40	697.21	699.13	1.919999999999959	1	0	0.0	1	0	0.0	0.0
42	706.17	728.79	22.620000000000005	5	10	1.0	1	7	0.7	2.8987691362280863
43	736.55	737.67	1.1200000000000045	1	0	0.0	1	0	0.0	0.0
