scene_id	start	end	character	degree	betweenness	eigenvector
1	7.28	21.2	Chandler	0.26666666666666666	0.0	0.48674835037157543
1	7.28	21.2	Joey	0.36666666666666664	0.0	0.617687640887589
1	7.28	21.2	Mr. Treeger	0.36666666666666664	0.0	0.617687640887589
2	24.24	96.84	Chandler	0.37223990884554087	0.6666666666666666	0.6485581001293093
2	24.24	96.84	Joey	0.30599393565433985	0.6666666666666666	0.5533117854056265
2	24.24	96.84	Mr. Treeger	0.26340723860285353	0.0	0.5118789950116807
2	24.24	96.84	Rachel	0.058358916897265745	0.0	0.10582227248424908
4	96.84	164.21	Chandler	0.25335145656055463	0.30000000000000004	0.5562391011597925
4	96.84	164.21	Joey	0.2747985265494555	0.30000000000000004	0.5875941164924593
4	96.84	164.21	Joey and Chandler	0.07506715781684815	0.0	0.16139420285495054
4	96.84	164.21	Monica	0.08177007093795743	0.0	0.21240040917829286
4	96.84	164.21	Phoebe	0.18364566409831584	0.0	0.44371434356095657
4	96.84	164.21	Rachel	0.13136712403686843	0.0	0.2780049916608884
5	170.37	294.09	Monica	0.5	0.0	0.7071067811865476
5	170.37	294.09	Ross	0.5	0.0	0.7071067811865476
6	299.53	305.53	Phoebe	0.32432257122934466	0.0	0.567682746837832
6	299.53	305.53	Rachel	0.3581088750871617	0.0	0.6042658153570418
6	299.53	305.53	The Doctor	0.31756855368349357	0.0	0.5591056459503368
7	306.89	365.44	Phoebe	0.45555555555555555	1.0	0.6985018077848534
7	306.89	365.44	Rachel	0.09629555555555555	0.0	0.16196840066984108
7	306.89	365.44	The Doctor	0.4481488888888889	0.0	0.6970376329193033
8	371.76	495.48	Alice	0.3090212038713303	0.0	0.5475604657627343
8	371.76	495.48	Frank	0.34165042863789424	0.0	0.5876647643117022
8	371.76	495.48	Phoebe	0.3493283674907754	0.0	0.5956741232588242
9	501.96	589.35	Emily	0.45019080459770117	1.0	0.6909697772172011
9	501.96	589.35	Ross	0.4061310344827586	0.0	0.6756602567048431
9	501.96	589.35	Ticket Agent	0.14367816091954022	0.0	0.2569902419975455
10	600.56	630.68	Chandler	0.3147063183380745	0.0	0.5817308682488644
10	600.56	630.68	Joey	0.2352947404829636	0.0	0.44595849999337467
10	600.56	630.68	Rachel	0.44999894117896194	1.0	0.6802280597050386
11	634.68	666.56	Chandler	0.12738758570085526	0.0	0.27582787056779473
11	634.68	666.56	Joey	0.22292923039294366	0.0	0.5024652741279807
11	634.68	666.56	Monica	0.2579624406686386	0.6666666666666666	0.554741053627447
11	634.68	666.56	Phoebe	0.22292923039294366	0.5	0.4439206559757616
11	634.68	666.56	Rachel	0.1687915128446187	0.0	0.4082210782552617
12	670.64	705.27	Chandler	0.11554498976474029	0.0	0.18551113845891432
12	670.64	705.27	Joey	0.15966500952937973	0.0	0.27189890942079786
12	670.64	705.27	Monica	0.3361350045882199	0.3333333333333333	0.6535678074360921
12	670.64	705.27	Ross	0.3886549961176601	0.3333333333333333	0.6815465660148525
