scene_id	start	end	character	degree	betweenness	eigenvector
1	12.0	26.8	Chandler	0.5	0.0	0.7071067811865475
1	12.0	26.8	Joey	0.5	0.0	0.7071067811865475
2	44.24	45.12	Chandler	0.0	0.0	0.0
4	55.85	136.91	Chandler	0.34695974842767296	0.8	0.6282456931177872
4	55.85	136.91	Gunther	0.06184528301886792	0.0	0.15497552490426303
4	55.85	136.91	Joey	0.23794591194968556	0.0	0.5552878984618171
4	55.85	136.91	Monica	0.18553333333333333	0.0	0.4341235728695568
4	55.85	136.91	Phoebe	0.10377358490566038	0.0	0.24541427739556582
4	55.85	136.91	Ross	0.06394213836477988	0.0	0.15573644888349317
5	136.91	209.05	Chandler	0.17951728146243998	0.5	0.3037050814434883
5	136.91	209.05	Joey	0.10481937813915965	0.0	0.15182309205413635
5	136.91	209.05	Monica	0.19156644970260212	0.0	0.4998460540540893
5	136.91	209.05	Phoebe	0.16506088198639227	0.0	0.43778216815743903
5	136.91	209.05	Ross	0.359036008709406	0.8333333333333333	0.6657429441717378
6	224.17	269.65	Rachel	0.5	0.0	0.7071067811865475
6	224.17	269.65	Ross	0.5	0.0	0.7071067811865475
7	272.13	377.17	Monica	0.03386528467683717	0.0	0.051188943682268895
7	272.13	377.17	Rachel	0.4920314868024115	1.0	0.7066718236573036
7	272.13	377.17	Ross	0.4741032285207514	0.0	0.705687342732994
8	380.53	413.96	Monica	0.43048051131332055	1.0	0.6788631737217701
8	380.53	413.96	Phoebe	0.17112440160683803	0.0	0.31239620060119466
8	380.53	413.96	The Saleslady	0.39839508707984134	0.0	0.6644948496522332
9	421.72	439.37	Monica	0.47252551625919775	1.0	0.6971109131176579
9	421.72	439.37	Phoebe	0.1593414563388454	0.0	0.2929277912213975
9	421.72	439.37	The Saleslady	0.3681330274019569	0.0	0.6543926068824575
11	451.21	474.39	Chandler	0.0	0.0	0.0
12	474.55	494.86	Monica	0.0	0.0	0.0
13	495.82	517.889	Monica	0.5	0.0	0.7071067811865475
13	495.82	517.889	Phoebe	0.5	0.0	0.7071067811865475
15	527.089	666.97	Chandler	0.21966226790365362	0.0	0.48301632755630575
15	527.089	666.97	Joey	0.13210482561322467	0.0	0.2923901630760511
15	527.089	666.97	Joey and Chandler	0.04454738332279572	0.0	0.09481789145286942
15	527.089	666.97	Rachel	0.3225800505436856	0.5	0.6155994456313122
15	527.089	666.97	Ross	0.2811054726166403	0.5	0.5415257240881847
