scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	0.08	3.44	3.36	1	0	0.0	1	0	0.0	0.0
21	3.76	28.28	24.520000000000003	3	3	1.0	1	3	1.0	1.2612966387604787
22	30.76	88.49	57.72999999999999	7	21	1.0	1	13	0.6190476190476191	3.752739363620875
23	103.05	114.79	11.740000000000009	2	1	1.0	1	1	1.0	-0.0
24	115.11	174.27	59.16000000000001	4	6	1.0	1	5	0.8333333333333334	1.9272035260470144
25	174.27	245.9	71.63	3	3	1.0	1	3	1.0	1.1577340595155028
26	248.52	249.48	0.9599999999999795	1	0	0.0	1	0	0.0	0.0
28	263.56	315.88	52.31999999999999	4	6	1.0	1	5	0.8333333333333334	2.0105597955925663
29	316.76	416.46	99.69999999999999	3	3	1.0	1	2	0.6666666666666666	0.5854793911516251
31	416.78	459.59	42.81	2	1	1.0	1	1	1.0	-0.0
32	465.51	496.66	31.150000000000034	4	6	1.0	1	4	0.6666666666666666	2.1617233055539575
33	501.06	508.42	7.360000000000014	2	1	1.0	1	1	1.0	-0.0
34	508.5	540.03	31.529999999999973	4	6	1.0	1	4	0.6666666666666666	1.736420520684682
35	542.91	603.29	60.379999999999995	5	10	1.0	1	8	0.8	2.6311240320900766
38	609.78	653.47	43.690000000000055	2	1	1.0	1	1	1.0	-0.0
