scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
11	0.16	55.26	55.1	2	1	1.0	1	1	1.0	-0.0
12	60.22	71.99	11.769999999999996	2	1	1.0	1	1	1.0	-0.0
13	81.19	86.07	4.8799999999999955	1	0	0.0	1	0	0.0	0.0
14	91.02	139.03	48.010000000000005	4	6	1.0	1	5	0.8333333333333334	2.2283558056364856
15	142.15	161.15	19.0	4	6	1.0	1	5	0.8333333333333334	2.107409930005939
16	161.15	189.94	28.789999999999992	4	6	1.0	1	5	0.8333333333333334	2.264070455525996
17	195.06	251.57	56.50999999999999	2	1	1.0	1	1	1.0	-0.0
18	261.92	263.04	1.1200000000000045	1	0	0.0	1	0	0.0	0.0
19	267.6	357.6	90.0	5	10	1.0	1	6	0.6	2.4383427422137154
21	357.6	450.94	93.33999999999997	3	3	1.0	1	3	1.0	1.3935590192553646
22	455.5	541.68	86.17999999999995	3	3	1.0	1	3	1.0	1.4999421846086687
23	541.68	568.82	27.1400000000001	3	3	1.0	1	3	1.0	1.5563903731520452
25	576.5	611.89	35.389999999999986	2	1	1.0	1	1	1.0	-0.0
27	616.29	622.29	6.0	1	0	0.0	1	0	0.0	0.0
28	631.25	632.69	1.4400000000000546	1	0	0.0	1	0	0.0	0.0
31	645.17	654.93	9.759999999999991	1	0	0.0	1	0	0.0	0.0
32	658.93	689.47	30.540000000000077	2	1	1.0	1	1	1.0	-0.0
