scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	4.32	10.08	5.76	2	1	1.0	1	1	1.0	-0.0
2	10.24	43.1	32.86	3	3	1.0	1	3	1.0	1.576985614808599
3	44.62	52.06	7.440000000000005	2	1	1.0	1	1	1.0	-0.0
4	53.79	75.15	21.360000000000007	2	1	1.0	1	1	1.0	-0.0
7	87.96	106.89	18.930000000000007	2	1	1.0	1	1	1.0	-0.0
8	109.85	177.62	67.77000000000001	6	15	1.0	1	11	0.7333333333333333	3.1695116717902865
9	181.22	225.77	44.55000000000001	4	6	1.0	1	4	0.6666666666666666	1.9294910696750243
10	227.77	260.64	32.869999999999976	5	10	1.0	1	6	0.6	2.6298061616652486
11	269.46	333.25	63.79000000000002	2	1	1.0	1	1	1.0	-0.0
12	339.41	420.77	81.35999999999996	5	10	1.0	1	7	0.7	2.6777699516954
13	420.77	434.95	14.180000000000007	2	1	1.0	1	1	1.0	-0.0
14	435.11	463.31	28.19999999999999	4	6	1.0	1	4	0.6666666666666666	1.817706786664247
15	477.31	539.59	62.28000000000003	3	3	1.0	1	3	1.0	0.8601526173543714
16	546.79	563.67	16.879999999999995	2	1	1.0	1	1	1.0	-0.0
17	567.6	595.41	27.809999999999945	4	6	1.0	1	5	0.8333333333333334	2.126377096154257
18	595.41	658.17	62.75999999999999	7	21	1.0	1	11	0.5238095238095238	3.445241018008313
19	658.17	670.93	12.759999999999991	1	0	0.0	1	0	0.0	0.0
20	676.44	687.24	10.799999999999955	1	0	0.0	1	0	0.0	0.0
21	687.88	700.29	12.409999999999968	2	1	1.0	1	1	1.0	-0.0
22	700.29	701.33	1.0400000000000773	1	0	0.0	1	0	0.0	0.0
23	703.17	718.93	15.759999999999991	3	3	1.0	1	3	1.0	1.4823845113005214
