scene_id	start	end	character	degree	betweenness	eigenvector
53	9.36	41.33	Chandler	0.5	0.0	0.7071067811865476
53	9.36	41.33	Monica	0.5	0.0	0.7071067811865476
54	55.48	111.18	Joey	0.5	0.0	0.7071067811865475
54	55.48	111.18	Phoebe	0.5	0.0	0.7071067811865475
55	113.82	174.82	Passenger	0.5	0.0	0.7071067811865476
55	113.82	174.82	Rachel	0.5	0.0	0.7071067811865476
56	184.18	188.5	Joey	0.0	0.0	0.0
57	191.14	211.68	Chandler	0.5	0.0	0.7071067811865476
57	191.14	211.68	Joey	0.5	0.0	0.7071067811865476
58	224.88	266.43	Joey	0.2942700358122761	0.5	0.6412576196343791
58	224.88	266.43	Monica	0.33854163411478677	0.6666666666666666	0.6706504436292777
58	224.88	266.43	Mrs. Geller	0.10416809894938157	0.0	0.14159431911417025
58	224.88	266.43	Mrs. Waltham	0.17187392578796382	0.5	0.2782628513949799
58	224.88	266.43	Ross	0.09114630533559166	0.0	0.20380746318236898
59	268.03	271.15	Chandler	0.5	0.0	0.7071067811865475
59	268.03	271.15	Ross	0.5	0.0	0.7071067811865475
60	276.11	291.29	Felicity	0.5	0.0	0.7071067811865476
60	276.11	291.29	Joey	0.5	0.0	0.7071067811865476
61	295.37	394.81	Emily	0.23563275862068964	0.0	0.5276862399946418
61	295.37	394.81	Mr. Geller	0.14655172413793102	0.0	0.3088513379787467
61	295.37	394.81	Mr. Waltham	0.24856379310344828	0.5	0.4766936264999627
61	295.37	394.81	Mrs. Geller	0.05028793103448276	0.0	0.09728244370699643
61	295.37	394.81	Ross	0.3189637931034483	0.5	0.6240652175452212
62	395.21	449.69	Rachel	0.5	0.0	0.7071067811865475
62	395.21	449.69	Ross	0.5	0.0	0.7071067811865475
63	450.56	515.24	Joey	0.352159196919078	0.0	0.633339022678105
63	450.56	515.24	Mrs. Waltham	0.18770780675665977	0.0	0.3512445268755253
63	450.56	515.24	Phoebe	0.46013299632426236	1.0	0.6895715805434061
64	522.36	537.5	Chandler	0.5	0.0	0.7071067811865475
64	522.36	537.5	Monica	0.5	0.0	0.7071067811865475
65	563.27	618.51	Emily	0.32195184771092233	0.0	0.6117127995276394
65	563.27	618.51	Minister	0.4878038786417144	1.0	0.7017756084944575
65	563.27	618.51	Ross	0.1902442736473632	0.0	0.3651279860765155
66	626.35	670.38	Minister	0.0	0.0	0.0
67	670.38	718.79	Chandler	0.1647735020590722	0.5	0.2873820417557807
67	670.38	718.79	Crew man	0.11363419423459788	0.0	0.27718527546050975
67	670.38	718.79	Joey	0.1193205061772166	0.0	0.19634979693270888
67	670.38	718.79	Monica	0.28409059917637114	0.6666666666666666	0.6218556956243086
67	670.38	718.79	Ross	0.3181811983527423	0.5	0.6444549140228907
