scene_id	start	end	character	degree	betweenness	eigenvector
1	4.32	10.08	Chandler	0.5	0.0	0.7071067811865475
1	4.32	10.08	Monica	0.5	0.0	0.7071067811865475
2	10.24	43.1	Chandler	0.32653061224489793	0.0	0.5703414273367897
2	10.24	43.1	Monica	0.3163265306122449	0.0	0.5574291237069691
2	10.24	43.1	Phoebe	0.35714285714285715	0.0	0.6033103913465391
3	44.62	52.06	Joey	0.5	0.0	0.7071067811865475
3	44.62	52.06	Phoebe	0.5	0.0	0.7071067811865475
4	53.79	75.15	Joey	0.5	0.0	0.7071067811865476
4	53.79	75.15	Phoebe	0.5	0.0	0.7071067811865476
7	87.96	106.89	Chandler	0.5	0.0	0.7071067811865475
7	87.96	106.89	Rachel	0.5	0.0	0.7071067811865475
8	109.85	177.62	All	0.06542078347370664	0.0	0.11338274889571444
8	109.85	177.62	Chandler	0.3200931959132863	0.7000000000000001	0.6259724562427446
8	109.85	177.62	Emily	0.19275628876153733	0.0	0.4676716185737289
8	109.85	177.62	Joey	0.08528098960377718	0.0	0.128342830132302
8	109.85	177.62	Monica	0.1950931959132863	0.0	0.513364529768596
8	109.85	177.62	Ross	0.1413555463344062	0.30000000000000004	0.3107588630884153
9	181.22	225.77	Chandler	0.11188919751273423	0.0	0.20841621227589807
9	181.22	225.77	Joey	0.25524264267792257	0.6666666666666666	0.4793412038438761
9	181.22	225.77	Monica	0.2272734901440835	0.0	0.5152111393043203
9	181.22	225.77	Ross	0.4055946696652597	0.6666666666666666	0.6792291032448592
10	227.77	260.64	All	0.13874421205400617	0.0	0.2627444015159321
10	227.77	260.64	Chandler	0.1780111455263968	0.0	0.4745412944938314
10	227.77	260.64	Joey	0.1465975987484843	0.0	0.39033449193535213
10	227.77	260.64	Phoebe	0.3455490145570376	0.8333333333333333	0.6466598097247588
10	227.77	260.64	Ross	0.19109802911407514	0.5	0.36775809193607506
11	269.46	333.25	Joshua	0.5	0.0	0.7071067811865475
11	269.46	333.25	Rachel	0.5	0.0	0.7071067811865475
12	339.41	420.77	Chandler	0.17571903969574518	0.0	0.3984383437640313
12	339.41	420.77	Emily	0.22204352193349028	0.0	0.5090855850384217
12	339.41	420.77	Joey	0.09265279833150586	0.0	0.2058027249631999
12	339.41	420.77	Rachel	0.35782720044166016	0.6666666666666666	0.6400913798377534
12	339.41	420.77	Ross	0.15175743959759846	0.0	0.360564858492596
13	420.77	434.95	Chandler	0.5	0.0	0.7071067811865476
13	420.77	434.95	Rachel	0.5	0.0	0.7071067811865476
14	435.11	463.31	Chandler	0.14705965397728477	0.0	0.19320043289278493
14	435.11	463.31	Joey	0.20588069204543047	0.6666666666666666	0.2934187226099776
14	435.11	463.31	Joshua	0.279412283735803	0.0	0.6394012709481687
14	435.11	463.31	Rachel	0.36764737024148175	0.6666666666666666	0.6839188991845716
15	477.31	539.59	Emily	0.4261353951468292	0.0	0.6925188552724153
15	477.31	539.59	Joshua	0.09659296228872208	0.0	0.16311937510564983
15	477.31	539.59	Ross	0.4772716425644487	1.0	0.7027159486999893
16	546.79	563.67	Joey	0.5	0.0	0.7071067811865475
16	546.79	563.67	Phoebe	0.5	0.0	0.7071067811865475
17	567.6	595.41	Chandler	0.15963898969161594	0.0	0.34508843102048653
17	567.6	595.41	Joey	0.15060288866077753	0.0	0.3392575774763367
17	567.6	595.41	Monica	0.2861444041233536	0.0	0.5756798159287976
17	567.6	595.41	Rachel	0.4036137175242529	0.6666666666666666	0.6590986424146935
18	595.41	658.17	Chandler	0.10947392088602798	0.0	0.3058587330201111
18	595.41	658.17	Emily	0.07789502670311294	0.0	0.22408426111530944
18	595.41	658.17	Joey	0.21052638227135617	0.3333333333333333	0.5079048075598547
18	595.41	658.17	Joshua	0.06736788653829635	0.0	0.17335445030432725
18	595.41	658.17	Monica	0.10947392088602798	0.0	0.32613753296210235
18	595.41	658.17	Rachel	0.3042108560659266	0.8666666666666667	0.598885470057346
18	595.41	658.17	Ross	0.12105200664925196	0.0	0.3212290829308503
19	658.17	670.93	Rachel	0.0	0.0	0.0
20	676.44	687.24	Joey	0.0	0.0	0.0
21	687.88	700.29	Chandler	0.5	0.0	0.7071067811865475
21	687.88	700.29	Monica	0.5	0.0	0.7071067811865475
22	700.29	701.33	Chandler	0.0	0.0	0.0
23	703.17	718.93	Chandler	0.3	0.0	0.546575120409773
23	703.17	718.93	Joey	0.41667000000000004	1.0	0.6558321116188739
23	703.17	718.93	Ross	0.28332999999999997	0.0	0.5207109362386878
