scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.48	27.84	25.36	4	6	1.0	1	5	0.8333333333333334	2.058303853982369
2	29.84	61.77	31.930000000000003	4	6	1.0	1	4	0.6666666666666666	2.0206343804625604
3	64.25	74.41	10.159999999999997	2	1	1.0	1	1	1.0	-0.0
4	79.69	80.81	1.1200000000000045	1	0	0.0	1	0	0.0	0.0
6	93.54	183.16	89.61999999999999	6	15	1.0	1	12	0.8	3.029335679604308
7	183.4	195.72	12.319999999999993	3	3	1.0	1	3	1.0	1.4823845113005214
8	196.2	226.94	30.74000000000001	2	1	1.0	1	1	1.0	-0.0
10	229.34	294.67	65.33000000000001	3	3	1.0	1	3	1.0	0.7057448402695192
11	294.67	373.35	78.68	3	3	1.0	1	3	1.0	1.4587910037996732
12	373.91	445.7	71.78999999999996	3	3	1.0	1	3	1.0	1.1169723246972982
14	446.9	461.06	14.160000000000025	2	1	1.0	1	1	1.0	-0.0
15	470.83	473.39	2.5600000000000023	1	0	0.0	1	0	0.0	0.0
16	473.87	524.62	50.75	3	3	1.0	1	2	0.6666666666666666	0.9695400573714827
17	527.01	529.49	2.480000000000018	1	0	0.0	1	0	0.0	0.0
18	535.09	653.72	118.63	2	1	1.0	1	1	1.0	-0.0
19	655.88	659.77	3.8899999999999864	2	1	1.0	1	1	1.0	-0.0
20	668.41	730.13	61.72000000000003	3	3	1.0	1	3	1.0	1.4317382529771918
21	739.66	742.22	2.560000000000059	1	0	0.0	1	0	0.0	0.0
