scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	5.04	35.74	30.700000000000003	4	6	1.0	1	4	0.6666666666666666	1.636112679849113
2	46.46	48.38	1.9200000000000017	1	0	0.0	1	0	0.0	0.0
3	67.36	113.34	45.980000000000004	2	1	1.0	1	1	1.0	-0.0
4	120.58	122.74	2.1599999999999966	1	0	0.0	1	0	0.0	0.0
6	133.46	217.64	84.17999999999998	5	10	1.0	1	6	0.6	2.271488584534621
7	218.12	262.33	44.20999999999998	2	1	1.0	1	1	1.0	-0.0
8	266.89	348.34	81.44999999999999	5	10	1.0	1	9	0.9	2.6430730258181536
9	353.94	403.6	49.660000000000025	3	3	1.0	1	3	1.0	1.5353568570683687
10	408.88	492.64	83.75999999999999	3	3	1.0	1	3	1.0	1.580734438651442
11	495.76	496.88	1.1200000000000045	1	0	0.0	1	0	0.0	0.0
13	512.899	566.61	53.71100000000001	2	1	1.0	1	1	1.0	-0.0
14	576.3	621.73	45.430000000000064	2	1	1.0	1	1	1.0	-0.0
15	624.37	647.42	23.049999999999955	2	1	1.0	1	1	1.0	-0.0
16	651.02	662.54	11.519999999999982	2	1	1.0	1	1	1.0	-0.0
