scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	4.16	49.17	45.010000000000005	3	3	1.0	1	3	1.0	1.4459104339436073
2	49.97	67.02	17.049999999999997	2	1	1.0	1	1	1.0	-0.0
4	77.1	86.01	8.91000000000001	3	3	1.0	1	3	1.0	1.173730843852829
5	91.53	117.05	25.519999999999996	4	6	1.0	1	5	0.8333333333333334	2.0894536419071064
6	121.53	262.54	141.01000000000002	7	21	1.0	1	12	0.5714285714285714	3.4540140457633033
7	271.02	333.47	62.450000000000045	2	1	1.0	1	1	1.0	-0.0
8	340.06	347.1	7.0400000000000205	2	1	1.0	1	1	1.0	-0.0
9	350.3	445.66	95.36000000000001	8	28	1.0	1	20	0.7142857142857143	4.126764535631419
10	455.5	636.55	181.04999999999995	5	10	1.0	1	9	0.9	2.970954029932006
11	642.79	701.36	58.57000000000005	2	1	1.0	1	1	1.0	-0.0
