scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
10	0.4	16.0	15.6	2	1	1.0	1	1	1.0	-0.0
11	21.84	133.06	111.22	4	6	1.0	1	5	0.8333333333333334	1.9597352143599078
12	135.62	178.13	42.50999999999999	2	1	1.0	1	1	1.0	-0.0
13	179.81	253.47	73.66	3	3	1.0	1	3	1.0	1.5207604377466608
14	267.95	348.23	80.28000000000003	2	1	1.0	1	1	1.0	-0.0
15	352.47	362.6	10.129999999999995	2	1	1.0	1	1	1.0	-0.0
16	367.48	383.88	16.399999999999977	2	1	1.0	1	1	1.0	-0.0
17	387.56	400.87	13.310000000000002	2	1	1.0	1	1	1.0	-0.0
18	410.15	511.23	101.08000000000004	3	3	1.0	1	2	0.6666666666666666	1.0599575149237719
19	514.83	565.48	50.64999999999998	3	3	1.0	1	3	1.0	0.8171819273582073
20	569.48	598.72	29.24000000000001	3	3	1.0	1	3	1.0	1.0368350297691027
22	602.88	655.0	52.120000000000005	1	0	0.0	1	0	0.0	0.0
