scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
54	23.4	60.91	37.51	5	10	1.0	1	8	0.8	2.970916169571743
55	67.15	110.43	43.28	4	6	1.0	1	5	0.8333333333333334	2.1481664211537983
58	114.05	149.02	34.97000000000001	4	6	1.0	1	6	1.0	2.18440635368718
59	151.18	169.98	18.799999999999983	1	0	0.0	1	0	0.0	0.0
61	174.36	175.0	0.6399999999999864	1	0	0.0	1	0	0.0	0.0
63	175.4	190.92	15.519999999999982	3	3	1.0	1	3	1.0	1.3197610417209003
65	193.88	228.38	34.5	2	1	1.0	1	1	1.0	-0.0
67	229.18	254.69	25.50999999999999	1	0	0.0	1	0	0.0	0.0
69	257.73	261.85	4.1200000000000045	1	0	0.0	1	0	0.0	0.0
70	261.85	297.48	35.629999999999995	2	1	1.0	1	1	1.0	-0.0
71	299.08	300.52	1.4399999999999977	1	0	0.0	1	0	0.0	0.0
73	302.04	316.03	13.989999999999952	3	3	1.0	1	3	1.0	1.2615156194310462
76	322.19	334.67	12.480000000000018	2	1	1.0	1	1	1.0	-0.0
77	362.17	371.51	9.339999999999975	2	1	1.0	1	1	1.0	-0.0
79	375.19	383.35	8.160000000000025	2	1	1.0	1	1	1.0	-0.0
82	390.95	403.46	12.509999999999991	2	1	1.0	1	1	1.0	-0.0
83	403.46	413.94	10.480000000000018	2	1	1.0	1	1	1.0	-0.0
86	413.94	431.91	17.970000000000027	2	1	1.0	1	1	1.0	-0.0
87	433.91	456.23	22.319999999999993	2	1	1.0	1	1	1.0	-0.0
91	456.23	481.6	25.370000000000005	6	15	1.0	1	11	0.7333333333333333	3.456882781393226
92	483.6	495.44	11.839999999999975	3	3	1.0	1	3	1.0	1.3316113358610995
93	497.68	509.44	11.759999999999991	3	3	1.0	1	3	1.0	1.3135957859447567
94	510.0	566.19	56.190000000000055	5	10	1.0	1	7	0.7	2.7011195074929772
95	566.35	578.19	11.840000000000032	1	0	0.0	1	0	0.0	0.0
96	579.87	619.97	40.10000000000002	2	1	1.0	1	1	1.0	-0.0
98	625.41	655.73	30.32000000000005	2	1	1.0	1	1	1.0	-0.0
