scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	6.56	47.43	40.87	2	1	1.0	1	1	1.0	-0.0
3	58.64	68.08	9.439999999999998	2	1	1.0	1	1	1.0	-0.0
4	72.64	211.18	138.54000000000002	4	6	1.0	1	5	0.8333333333333334	1.8270561177501845
5	217.54	302.79	85.25000000000003	6	15	1.0	1	10	0.6666666666666666	3.240780864634222
6	302.87	396.15	93.27999999999997	6	15	1.0	1	9	0.6	2.9965777174383295
7	399.91	430.53	30.619999999999948	2	1	1.0	1	1	1.0	-0.0
8	432.93	495.41	62.48000000000002	2	1	1.0	1	1	1.0	-0.0
9	499.87	560.54	60.66999999999996	5	10	1.0	1	7	0.7	2.6918866223304456
10	564.22	602.87	38.64999999999998	3	3	1.0	1	3	1.0	0.9161101945232958
11	608.55	612.34	3.7900000000000773	1	0	0.0	1	0	0.0	0.0
12	621.7	623.86	2.159999999999968	1	0	0.0	1	0	0.0	0.0
13	628.74	642.57	13.830000000000041	3	3	1.0	1	3	1.0	1.5540698770513668
14	650.65	668.94	18.290000000000077	4	6	1.0	1	4	0.6666666666666666	2.009061401592645
15	675.26	712.16	36.89999999999998	5	10	1.0	1	9	0.9	2.8291586700262705
