scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	2.16	3.92	Okay, pick a card, any card.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica		Joey	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Okay, pick a card, any card	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
1	2	4.88	6.48	All right, now memorize it.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica	Joey	Joey	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Okay, pick a card, any card. (Monica picks one) All right, now memorize it. Show to everybody. Got it?	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
1	3	7.6	8.72	Show it to everybody.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica	Joey	Joey	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Show to everybody	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
1	4	10.16	10.72	Got it?	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica	Joey	Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Got it	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
1	5	10.72	11.28	Mm.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica	Joey	Joey	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Um-mm.	Monica	Monica	present	char_tracker_stage05	joey	absent	0.0		low	speaker_offscreen
1	6	11.28	12.56	All right, give it back to me.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica	Monica	Joey	False		Speaker agrees with available community-transcript mapping.	All right, give it back to me. (takes the card back, but he looks at the card before he puts it back in the deck, he holds the deck to his forehead, and thinks a little while) 5 of hearts.	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
1	7	18.72	19.68	Five of hearts.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica	Joey		False		Speaker agrees with available community-transcript mapping.	5 of hearts	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
2	8	20.96	22.4	Real magic does exist.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross | Rachel | Monica | Joey		Rachel	False		Speaker agrees with available community-transcript mapping.	Real magic does exist.	Ross	Ross	present	char_tracker_stage05	monica|rachel|ross	present	1.0		high	
2	9	22.4	22.88	Wow.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Ross | Rachel | Monica | Joey	Ross	Monica	False		Speaker agrees with available community-transcript mapping.	Wow.	Rachel	Rachel	present	char_tracker_stage05	monica|rachel|ross	present	1.0		high	
2	10	22.88	25.32	Wow, Joey, how do you do it?	Monica	high	community_transcript_match	1.0	dialogue	False	True	Ross | Rachel | Monica | Joey	Rachel	Joey	False		Speaker agrees with available community-transcript mapping.	Wow. Joey, (sarcastically) how do you do it?	Monica	Monica	present	char_tracker_stage05	monica|rachel|ross	present	1.0		high	
