scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	2.56	3.64	Is there any entertainment there?	Jay Leno	(On TV to Dick Clark) Is there any entertainment there? What are people doing?	Jay Leno	absent	char_tracker_stage05		unobserved			high	
1	2	3.64	4.28	What are people doing?	Jay Leno	What are people doing	Jay Leno	present	char_tracker_stage05	joey	unobserved			medium	
1	3	4.28	5.44	All right, Here we go.	Joey	all right here we go	Joey	present	char_tracker_stage05	joey	present	1.0000		low	low_speaker_confidence
1	4	5.52	7.68	1999, the year of Joey.	Joey	All right! Here we go! 1999! The year of Joey!	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
1	5	8.8	10.16	We're very happy for you.	Chandler	(deadpan, standing next to Monica) We're very happy for you.	Chandler	present	char_tracker_stage05	chandler|joey|monica	present	1.0000		high	
1	6	10.56	11.28	What's the matter?	Joey	What's the matter?!	Joey	present	char_tracker_stage05	chandler|joey|monica	present	1.0000		high	
1	7	11.92	14.76	We wanted to kiss at midnight, but nobody else is going to.	Chandler	We wanted to kiss at midnight, but nobody else is going to so y'know…	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
1	8	14.76	15.6	So you know.				present	char_tracker_stage05	chandler|monica	unknown			low	missing_speaker
1	9	15.919	17.52	All right, I'll take care.	Joey	All right, I'll take care of it.	Joey	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
1	10	18.64	20.68	Joey, it's 30 seconds to midnight.	Monica	Oh no, wait! Joey! It's 36 seconds till Midnight. What are you going to do?	Monica	present	char_tracker_stage05	chandler|monica	present	0.6667		medium	
1	11	20.68	21.16	What are you gonna do?	Monica	What are you going to do	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
1	12	21.16	22.0	Will you just trust me?	Joey	Will you just trust me?	Joey	present	char_tracker_stage05	chandler|monica	absent	0.0000		low	speaker_offscreen
1	13	23.2	25.76	33, 32, 31.				absent	char_tracker_stage05		unknown			low	missing_speaker
2	14	25.84	26.6	Ross, listen.	Joey	Ross, listen	Joey	present	char_tracker_stage05	chandler|joey	present	0.5000		medium	
2	15	26.6	28.12	Who are you kissing at midnight, huh?	Joey	Ross! Ross! Ross, listen! Who are you kissing at midnight, huh? Rachel or Phoebe?	Joey	present	char_tracker_stage05	chandler|joey	present	1.0000		medium	
2	16	28.12	28.96	Rachel or Phoebe?	Joey	Rachel or Phoebe	Joey	present	char_tracker_stage05	chandler|joey|ross	present	1.0000		medium	
2	17	28.96	29.32	What?	Ross	What?	Ross	present	char_tracker_stage05	chandler|joey|ross	present	1.0000		high	
2	18	29.32	30.4	Well, you gotta kiss someone.	Joey	Well you gotta kiss someone, you can't kiss your sister.	Joey	present	char_tracker_stage05	chandler|joey|ross	present	1.0000		medium	
2	19	30.4	31.36	Can't kiss your sister.	Joey	you can't kiss your sister	Joey	present	char_tracker_stage05	chandler|joey|ross	present	1.0000		low	low_speaker_confidence
