scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
25	1	0.32	2.08	Yeah, no, that's what I was thinking.	Rachel	Yeah! No that's what I was thinking.	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
25	2	4.4	8.64	So I'm asking you, please, just take a moment before you judge me.	Janice	So I'm asking you please, take a moment before you judge me.	Janice	partial	char_tracker_stage05		unobserved			high	
25	3	8.64	10.0	Oh, nobody's judging you.	Phoebe	Oh, nobody's judging you. (They all turn and look at Ross.)	Phoebe	present	char_tracker_stage05	phoebe|rachel	present	1.0000		high	
25	4	11.12	13.2	Oh, okay.	Janice	Okay	Janice	absent	char_tracker_stage05		unobserved			medium	
25	5	13.52	16.08	You missed the right place at the right time.	Janice	Oh! Okay! (To Ross) You, Mister Right Place at the Right Time, call me! (Does her famous, or is that infamous, laugh and exits.)	Janice	partial	char_tracker_stage05		unobserved			medium	
25	6	18.16	19.04	Call me.	Janice	oh okay you mister call me	Janice	present	char_tracker_stage05	ross	unobserved			low	low_speaker_confidence
26	7	27.28	29.36	So I guess you finished your book.	Joey	So I guess you finished your book. (smiles at him) Had some time on our hands did we?	Joey	present	char_tracker_stage05	joey|monica|phoebe	present	1.0000		medium	
26	8	31.99	33.23	Had some time on our hands.	Joey	Had some time on our hands did we	Joey	present	char_tracker_stage05	joey|monica|phoebe	present	1.0000		medium	
26	9	33.23	33.67	Did we?	Joey	did we	Joey	present	char_tracker_stage05	joey|monica|phoebe	present	1.0000		low	low_speaker_confidence
26	10	35.43	38.07	Okay, look, I know what you guys are gonna say.	Ross	Okay, look, I-I know what you guys are going to say…	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
26	11	38.15	40.07	You two would have very hairy children.	Phoebe	You two will have very hairy children.	Phoebe	present	char_tracker_stage05	phoebe|rachel	present	1.0000		high	
26	12	42.47	44.23	Okay, I didn't know you would say that.	Ross	Okay, I didn't know you would say that.	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
26	13	45.749	46.23	Ross.	Rachel	Ross	Rachel	present	char_tracker_stage05	phoebe|rachel	present	1.0000		medium	
26	14	46.63	47.35	Janice.	Rachel	Ross! Janice?!	Rachel	present	char_tracker_stage05	phoebe|rachel	present	1.0000		high	
26	15	47.67	49.35	All right, hold on, hold on, hold on.	Joey	All right, hold on! Hold on. Hold on. This is Ross, okay? He's our friend. He obviously went crazy. He obviously lost his mind.	Joey	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
26	16	49.91	51.67	This is Ross, okay?				partial	char_tracker_stage05		unknown			low	missing_speaker
26	17	51.67	52.47	He's our friend.				present	char_tracker_stage05	joey|ross	unknown			low	missing_speaker
26	18	52.95	54.71	He obviously went crazy.				present	char_tracker_stage05	joey|ross	unknown			low	missing_speaker
26	19	55.43	56.79	Obviously lost his mind.				present	char_tracker_stage05	joey|ross	unknown			low	missing_speaker
26	20	59.99	62.69	Look, it's not that craz, okay?	Ross	Look it's not that crazy okay?	Ross	present	char_tracker_stage05	joey|ross	present	1.0000		high	
26	21	63.33	64.45	But it's Janice.	Monica	But it's Janice	Monica	present	char_tracker_stage05	joey|monica|phoebe|rachel|ross	present	1.0000		medium	
26	22	64.85	67.33	I mean, she's Janice.	Monica	But it's Janice! I mean, she's......Janice! How drunk were you?	Monica	present	char_tracker_stage05	joey|monica|phoebe|rachel	present	1.0000		medium	
26	23	68.85	70.21	How drunk were you?	Monica	but it's janice how drunk were you	Monica	present	char_tracker_stage05	joey|monica|phoebe|rachel	present	1.0000		low	low_speaker_confidence
26	24	71.09	73.41	Okay, Janice and I have a lot in common.	Ross	Okay, Janice and I have a lot in common! We've-we've both been divorced. We-we both have kids.	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
26	25	73.41	73.85	We've.	Ross	We've-we've both been divorced	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
26	26	73.85	75.33	We've both been divorced.	Ross	we've both been divorced	Ross	present	char_tracker_stage05	ross	present	1.0000		low	low_speaker_confidence
26	27	75.73	76.05	We.				present	char_tracker_stage05	ross	unknown			low	missing_speaker
26	28	76.05	77.25	We both have kids.				present	char_tracker_stage05	joey|monica|phoebe|ross	unknown			low	missing_speaker
26	29	77.33	79.33	So are you actually gonna see her again?	Phoebe	So are you actually gonna see her again?	Phoebe	present	char_tracker_stage05	joey|monica|phoebe|ross	present	1.0000		high	
26	30	79.33	81.29	Phoebe, don't put ideas in his head.	Joey	Phoebe! Don't put ideas in his head!	Joey	present	char_tracker_stage05	joey|ross	present	1.0000		high	
26	31	81.29	82.85	I am gonna see her again.	Ross	I am gonna see her again.	Ross	present	char_tracker_stage05	joey|ross	present	1.0000		high	
26	32	82.85	83.37	Damn it.				present	char_tracker_stage05	joey|ross	unknown			low	missing_speaker
