scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
28	1	2.0	9.2	Hey, Chandler, did you like the macaroni and cheese?	Fat Monica	Hey Chandler! Did you like the macaroni and cheese?	Fat Monica	present	char_tracker_stage05	chandler|monica	unobserved			high	
28	2	9.28	10.2	Oh, yeah, it was great.	Chandler	Oh yeah, it was great	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
28	3	10.2	10.96	You should be a chef.	Chandler	Oh yeah, it was great. You should be a chef.	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
28	4	12.16	18.16	Okay, guess what.	Fat Monica	Okay!	Fat Monica	present	char_tracker_stage05	monica	unobserved			medium	
28	5	19.04	22.36	All that stuff about Nancy Branson being a slut was all a rumor.	Big Nosed Rachel	guess what all that stuff about nancy branson being a slut was all a rumor	Big Nosed Rachel	partial	char_tracker_stage05		unobserved			low	low_speaker_confidence
29	6	22.36	25.92	So Chip dumped her and he wants to come over to my house tonight.	Big Nosed Rachel	Guess what?! All that stuff about Nancy Branson being a slut was all a rumor so Chip dumped her and he wants to come over to my house tonight!	Big Nosed Rachel	present	char_tracker_stage05	rachel	unobserved			medium	
29	7	25.92	27.36	Oh, that is so great.	Fat Monica	Oh that's so great!	Fat Monica	present	char_tracker_stage05	monica	unobserved			medium	
29	8	28.32	29.0	Oh, gosh.	Fat Monica	oh gosh	Fat Monica	present	char_tracker_stage05	monica	unobserved			low	low_speaker_confidence
29	9	29.0	34.07	Hey, listen, if you and Chip do it tonight, promise me you'll tell me everything.	Fat Monica	Oh gosh, listen if you and Chip do it tonight, promise me you'll tell me everything.	Fat Monica	present	char_tracker_stage05	monica	unobserved			high	
29	10	34.39	35.27	Oh, totally.	Big Nosed Rachel	Oh totally, totally. Y'know it's not that big of deal, we already kinda did it once y'know.	Big Nosed Rachel	present	char_tracker_stage05	monica|rachel	unobserved			medium	
29	11	35.27	35.63	Totally.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
29	12	35.63	36.71	You know, it's not that big a deal.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
29	13	36.71	38.31	We already kind of did it once, you know?				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
29	14	38.39	38.87	I know.	Fat Monica	i know	Fat Monica	present	char_tracker_stage05	monica|rachel	unobserved			low	low_speaker_confidence
29	15	38.87	41.79	But, you know, this time you're gonna definitely know whether or not you did it.	Fat Monica	I know, but y'know, this time you're gonna definitely know whether or not you did it!	Fat Monica	present	char_tracker_stage05	monica|rachel	unobserved			high	
29	16	41.79	42.31	I know.	Big Nosed Rachel	I know, I know	Big Nosed Rachel	present	char_tracker_stage05	monica|rachel	unobserved			medium	
29	17	43.67	47.989	And Chip promised that this time it would last at least for an entire song.	Big Nosed Rachel	I know, I know. And oh, and this time Chip promised that-that this time it will last at least for an entire song!	Big Nosed Rachel	present	char_tracker_stage05	rachel	unobserved			high	
30	18	51.27	53.35	So I'm thinking of asking Rachel out tonight.	Ross	So I’m thinking about asking Rachel out tonight. Y'know maybe play her that song we wrote last week.	Ross	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
30	19	53.43	56.15	You know, maybe playing her that song we wrote last week.	Ross	Y'know maybe play her that song we wrote last week	Ross	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
30	20	56.23	57.19	Emotional Knapsack?	Chandler	Emotional Knapsack?	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		high	
30	21	57.19	57.91	Yeah, right on.	Ross	Yeah.	Ross	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
30	22	60.13	62.21	Oh, but don't take too long, okay?	Chandler	Right on! Oh! Uh, but, don’t take to long okay? 'Cause uh, we're gonna test out our fake ID's tonight, right Clifford Alverez.	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
30	23	62.21	64.81	Because you know we're gonna test out our fake IDs tonight.				present	char_tracker_stage05	chandler|ross	unknown			low	missing_speaker
30	24	64.81	66.21	Right, Clifford Alvarez?				present	char_tracker_stage05	chandler|ross	unknown			low	missing_speaker
30	25	68.53	75.17	Listen, Roland Chang, if things go well, I may be out with her all night.	Ross	Listen, Roland Chang, if things go well, I’m gonna be out with her all night.	Ross	present	char_tracker_stage05	chandler|ross	present	1.0000		high	
30	26	75.81	77.57	Dude, don't do that to me.	Chandler	Dude, don't do that too me!	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		high	
30	27	77.73	78.77	Oh, no, it's cool.				present	char_tracker_stage05	chandler|ross	unknown			low	missing_speaker
31	28	78.77	79.61	You can stay here.	Ross	All right, it's cool you can stay here	Ross	present	char_tracker_stage05	chandler|monica|ross	present	1.0000		medium	
31	29	79.61	80.49	My parents won't mind.	Ross	All right, it's cool you can stay here. My parents won't mind.	Ross	present	char_tracker_stage05	chandler|monica|ross	present	1.0000		medium	
31	30	80.49	81.21	No, it's not that.	Chandler	no it's not that i just don't want to	Chandler	present	char_tracker_stage05	chandler|monica|ross	present	1.0000		low	low_speaker_confidence
32	31	81.21	83.49	I just wanna be stuck here all night with your fat sister.	Chandler	No, it's not that, I just don't want to be stuck here all night with your fat sister.	Chandler	present	char_tracker_stage05	chandler|monica|ross	present	1.0000		high	
32	32	83.57	90.54	Hey, Monica, why don't you finish off these pies?	Mrs. Geller	Monica, why don't you finish off these pies	Mrs. Geller	present	char_tracker_stage05	monica	unobserved			medium	
33	33	90.54	92.14	I don't have any more room in the fridge.	Mrs. Geller	(holding two pies) Monica, why don't you finish off these pies? I don't have any more room left in the fridge.	Mrs. Geller	present	char_tracker_stage05	monica	unobserved			medium	
33	34	95.26	95.66	No.	Fat Monica	No	Fat Monica	present	char_tracker_stage05	monica	unobserved			medium	
33	35	97.1	97.98	No, thank you.	Fat Monica	No. No, thank you!	Fat Monica	present	char_tracker_stage05	monica	unobserved			high	
33	36	99.26	100.54	Well, Judy, you did it.	Mr. Geller	Well Judy, you did it! She's finally full!	Mr. Geller	absent	char_tracker_stage05		unobserved			high	
33	37	100.86	102.3	She's finally full.	Mr. Geller	She's finally full	Mr. Geller	absent	char_tracker_stage05		unobserved			medium	
34	38	106.22	107.5	I called you fat?	Chandler	I called you fat	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
34	39	107.74	109.1	I don't even remember that.	Chandler	I called you fat?! I don't even remember that!	Chandler	present	char_tracker_stage05	chandler|monica	present	0.6667		high	
