scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
26	1	0.16	3.36	Hey, I better go too.	Phoebe	All right, I'd better go too. I have to go talk to my dad.	Phoebe	present	char_tracker_stage05	chandler|rachel	absent	0.0000		low	speaker_offscreen
26	2	3.36	4.48	Gotta go meet my dad.				absent	char_tracker_stage05		unknown			low	missing_speaker
26	3	4.64	5.84	Oh, Pheebs, what are you gonna say?	Rachel	Ooh, Pheebs, what are you gonna say	Rachel	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
26	4	5.84	6.88	Are you gonna tell him who you are?	Rachel	Ooh, Pheebs, what are you gonna say? Are you gonna tell him who you are?	Rachel	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
26	5	6.88	8.28	Um, no, not at first.	Phoebe	umm no not at first	Phoebe	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
26	6	8.28	9.76	Cause I I don't wanna freak him out.	Phoebe	Umm, no, not at first 'cause I-I don't want to freak him out	Phoebe	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
26	7	10.08	11.92	Well, but aren't you pissed at him?	Ross	Well, but aren't you pissed at him	Ross	present	char_tracker_stage05	phoebe	absent	0.0000		low	speaker_offscreen
26	8	11.92	13.92	I mean, this guy abandoned you.	Ross	I mean this guy abandoned you	Ross	present	char_tracker_stage05	phoebe|ross	present	0.6667		medium	
26	9	14.16	18.64	I gotta tell you, if it were me, this guy would be in some serious physical danger.	Ross	"Well, but aren't you pissed at him?! I mean this guy abandoned you! I gotta tell you if this were me, this guy would be in some serious physical danger! (Getting worked up) I mean I-I-I'd walk in there and I'd be like, ""Yo, dad! You and me outside right now!"" (Calming down.) I kinda scared myself."	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
26	10	18.72	24.72	I mean, I I I'd walk in there, I'd be like, yo, dad, you and me.	Ross	"I mean I-I-I'd walk in there and I'd be like, ""Yo, dad"	Ross	present	char_tracker_stage05	monica|ross	present	1.0000		medium	
26	11	28.52	29.48	Kind of scared myself.				present	char_tracker_stage05	monica|ross	unknown			low	missing_speaker
26	12	30.92	32.2	Well, at least you scared someone.	Monica	Well, at least you scared someone.	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
26	13	34.84	35.76	You know, it's funny.	Phoebe	y'know it's funny	Phoebe	present	char_tracker_stage05	chandler|monica|phoebe	present	1.0000		low	low_speaker_confidence
26	14	35.76	36.96	You'd think I'd be angry.	Phoebe	Y'know it's funny, you'd think I'd be angry	Phoebe	present	char_tracker_stage05	chandler|phoebe	present	1.0000		medium	
26	15	36.96	40.28	I mean, you'd think I'd want to rip his tiny little head off.	Phoebe	Y'know it's funny, you'd think I'd be angry. I mean, you'd think I'd wanna rip his tiny little head off. Fortunately, I'm past it.	Phoebe	present	char_tracker_stage05	chandler|phoebe	present	1.0000		medium	
26	16	42.12	43.4	Fortunately, I'm past it.	Phoebe	Fortunately, I'm past it	Phoebe	present	char_tracker_stage05	chandler|phoebe	present	1.0000		medium	
26	17	43.72	46.52	So, baby, you do seem a little tense.	Monica	Phoebe, you do seem a little tense	Monica	present	char_tracker_stage05	monica|phoebe	present	0.7500		medium	
26	18	46.84	47.88	Here, let me help you.	Monica	Phoebe, you do seem a little tense. Here, let me help you.	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
26	19	47.88	48.36	All right.	Phoebe	All right.	Phoebe	present	char_tracker_stage05	monica|phoebe	present	0.5000		high	
26	20	49.56	50.04	Get off.				present	char_tracker_stage05	monica|phoebe	unknown			low	missing_speaker
27	21	50.04	51.88	Al, stop it.	Phoebe	Oh, stop it	Phoebe	present	char_tracker_stage05	monica|phoebe	present	1.0000		medium	
27	22	52.36	52.72	Why?	Phoebe	Why	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
27	23	52.72	54.12	Why are you doing that to me?	Phoebe	Oh! Get off!! Ow!! Oh, stop it!! Why?! Why are you doing that to me?!	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
27	24	55.21	56.17	What are you talking about?	Monica	What are you talking about?	Monica	present	char_tracker_stage05	monica|phoebe	present	1.0000		high	
27	25	56.33	62.17	As a masseuse and a human, I'm begging you, never do that to anyone.	Phoebe	As a masseuse and a human, I'm begging you, never do that to anyone!	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
27	26	63.85	65.37	I give good massages.	Monica	I give good massages	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
27	27	68.33	69.85	I used to give them to Rachel all the time.	Monica	(indignant) I give good massages! (Ross laughs.) I used to give them to Rachel all the time before she got allergic! And-and-and Chandler loves them! Watch! (She starts giving Chandler a massage.)	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
27	28	69.85	70.97	Before she got allergic.	Monica	i give good massages before she got allergic and and and chandler loves them watch	Monica	present	char_tracker_stage05	monica	present	1.0000		low	low_speaker_confidence
27	29	72.73	75.09	I mean, and Chandler loves them.	Monica	i give good massages and and and chandler loves them watch	Monica	present	char_tracker_stage05	chandler|rachel	partial	0.2500		low	partial_visual_presence
27	30	75.09	75.45	Watch.				present	char_tracker_stage05	monica	unknown			low	missing_speaker
27	31	77.77	79.05	He does not like it.	Phoebe	(seeing the look on Chandler's face) He-he does not like it! He hates it! He's in pain!	Phoebe	present	char_tracker_stage05	phoebe|ross	present	0.6667		medium	
27	32	79.05	79.61	He hates it.	Phoebe	He hates it	Phoebe	present	char_tracker_stage05	phoebe|ross	present	1.0000		medium	
27	33	79.61	80.41	He's in pain.	Phoebe	He's in pain	Phoebe	present	char_tracker_stage05	chandler|monica|phoebe|rachel|ross	present	1.0000		medium	
27	34	80.57	81.45	No, he's not.	Monica	No he's not!	Monica	present	char_tracker_stage05	chandler|monica|phoebe|rachel|ross	present	1.0000		high	
27	35	81.61	82.49	Yes, he is.	Chandler	(wincing) Yes, he is!	Chandler	present	char_tracker_stage05	chandler|monica|rachel	present	1.0000		high	
27	36	83.85	84.25	What?	Monica	What?!	Monica	present	char_tracker_stage05	chandler|monica|rachel	present	1.0000		high	
27	37	84.49	85.41	I'm sorry, but.	Chandler	I'm sorry but, ow-owww-owww!	Chandler	present	char_tracker_stage05	chandler|monica|rachel	present	1.0000		medium	
27	38	85.41	85.73	Ow.				present	char_tracker_stage05	chandler|monica|rachel	unknown			low	missing_speaker
27	39	85.73	86.41	Ow, ow.				present	char_tracker_stage05	chandler|monica|rachel	unknown			low	missing_speaker
27	40	92.08	93.04	You've been lying to me.	Monica	You've been lying to me	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
27	41	93.92	95.2	I can't believe you'd do that.	Monica	You've been lying to me? I can't believe you'd do that.	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
27	42	95.28	97.36	Well, maybe just didn't want to hurt your feelings.	Ross	Well, maybe he just didn't want to hurt your feelings.	Ross	present	char_tracker_stage05	monica|ross	present	1.0000		high	
27	43	97.68	106.96	But the minute we start to lie to each other and by we, I mean society.	Monica	But the minute we start to lie to each other… (Pauses after she realizes what she's saying.) And by 'we' I mean society.	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
28	44	110.4	112.0	Anytime you're ready, Joey.	The Casting Director	Any time you're ready, Joey.	The Casting Director	present	char_tracker_stage05	ross	unobserved			high	
28	45	113.65	114.93	Well, you must be new here.	Joey	(reading from the script) Well, you must be new here. Why don't we get a table and I'll buy you a drink.	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
28	46	115.73	117.77	If we get a table, I'd buy you a drink.	Joey	Why don't we get a table and I'll buy you a drink	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
28	47	117.77	118.29	I'm sorry.	The Casting Director	i'm sorry	The Casting Director	present	char_tracker_stage05	joey	unobserved			low	low_speaker_confidence
28	48	118.29	118.77	Could you.	The Casting Director	i'm sorry could you	The Casting Director	present	char_tracker_stage05	joey	unobserved			low	low_speaker_confidence
28	49	118.93	120.37	Could you try it without the purse?	The Casting Director	(stopping him) I'm sorry. Could you, could you try it without the purse?	The Casting Director	present	char_tracker_stage05	joey	unobserved			high	
28	50	122.69	123.49	Yeah, sure.	Joey	Yeah, sure	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
28	51	128.21	129.97	Well, you must be new here.	Joey	Yeah, sure. (He takes it off and starts reading.) Well, you must be new here. Maybe we should—I'm sorry, can I ask you something? (He stops and asks a question.)	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
28	52	130.37	131.17	Maybe we sit.	Joey	Maybe we should—I'm sorry, can I ask you something	Joey	present	char_tracker_stage05	joey	present	0.5000		medium	
28	53	132.29	132.89	I'm sorry.	Joey	should i'm sorry can i ask you something	Joey	present	char_tracker_stage05	joey	present	1.0000		low	low_speaker_confidence
28	54	132.89	133.81	Can I ask you something?	Joey	should can i ask you something	Joey	present	char_tracker_stage05	joey	present	1.0000		low	low_speaker_confidence
28	55	134.13	134.53	Sure.	The Casting Director	Sure. What?	The Casting Director	present	char_tracker_stage05	joey	unobserved			medium	
28	56	134.61	135.01	What?	The Casting Director	What	The Casting Director	present	char_tracker_stage05	joey	unobserved			medium	
28	57	135.33	137.33	Well, first, it's not a purse.	Joey	Well, first it's not a purse.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
28	58	138.69	139.33	Okay.	The Casting Director	okay	The Casting Director	present	char_tracker_stage05	joey	unobserved			low	low_speaker_confidence
28	59	140.05	140.69	Anytime.	The Casting Director	Okay, anytime.	The Casting Director	absent	char_tracker_stage05		unobserved			high	
28	60	141.07	143.87	I mean, if you're thinking it's a woman's bag, it's not.	Joey	I mean if-if you're thinking it's a woman's bag, it's not. It's a man's bag!	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
28	61	143.87	144.99	It's a man's bag.	Joey	It's a man's bag	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
28	62	146.67	147.31	Okay.	The Casting Director	Okayyyy	The Casting Director	absent	char_tracker_stage05		unobserved			medium	
28	63	147.87	148.83	And go.	The Casting Director	Okayyyy! Anddd, go!	The Casting Director	absent	char_tracker_stage05		unobserved			low	low_speaker_confidence
28	64	151.15	152.35	Let me show you the catalog.	Joey	All right look, let me show you the catalog! (Does so.) See? Huh? It's the latest thing! Everyone's got one! Men! Women! Children! Everyone's carrying them!	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
28	65	154.27	154.67	See?	Joey	See	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
28	66	155.63	156.11	Huh?	Joey	Huh	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
28	67	156.19	157.31	It's the latest thing.	Joey	It's the latest thing	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
28	68	157.31	158.15	Everyone's got one.	Joey	Everyone's got one	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
28	69	158.15	159.39	Men, women, children.	Joey	Men	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
28	70	159.39	160.51	Everyone's carrying them.				absent	char_tracker_stage05		unknown			low	missing_speaker
28	71	161.07	162.67	Do you sell these bags?	The Casting Director	Umm, do you sell these bags?	The Casting Director	absent	char_tracker_stage05		unobserved			high	
28	72	163.79	165.55	No, no, no, no, no, no.	Joey	noooo no no no	Joey	present	char_tracker_stage05	joey	present	0.6667		low	low_speaker_confidence
28	73	165.55	167.07	These babies sell themselves.	Joey	Noooo. No-no-no, these babies sell themselves.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
