scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	5.28	6.64	James, could you get that, please?	Rachel	Pheebs? Could you get that? Please?	Rachel	present	char_tracker_stage05	phoebe|rachel	present	1.0000		high	
1	2	6.8	7.2	Why?	Phoebe	Why	Phoebe	present	char_tracker_stage05	phoebe|rachel	present	1.0000		medium	
1	3	7.44	10.4	Just cause you're too lazy to get up off your tushy?	Phoebe	Why? Just 'cause you're too lazy to get up off your touchie?	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
1	4	11.44	12.32	No, no.	Rachel	No	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
1	5	12.32	16.48	It's just that all the people in the entire world that I would want to talk to are right here.	Rachel	No! No! It's just that all the people in the entire world that I want to talk to are right here.	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
1	6	20.08	20.96	Sucker.	Rachel	(under her breath) Sucker!	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
1	7	22.88	23.36	Hello?	Phoebe	Hello	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
1	8	24.0	24.8	Hey, Joey.	Phoebe	(answering the phone) Hello? (Listens) Hey Joey!	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
2	9	24.96	25.76	Hey, Pheebs.	Joey	Hey Pheebs	Joey	present	char_tracker_stage05	joey|phoebe	present	0.5000		medium	
2	10	26.12	27.6	Listen, can you do me a favor?	Joey	Hey Pheebs! Listen, uh can you do me a favor? I forgot the pin number to my ATM card can, can you get it for me?	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
2	11	27.6	30.04	I got the PIN number to my ATM card.	Joey	I forgot the pin number to my ATM card can, can you get it for me	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
2	12	30.12	31.08	Can you get it for me?	Joey	i forgot can can you get it for me	Joey	present	char_tracker_stage05	joey	present	1.0000		low	low_speaker_confidence
2	13	31.08	32.04	Sure, where is it?	Phoebe	Sure! Where is it?	Phoebe	present	char_tracker_stage05	joey	absent	0.0000		low	speaker_offscreen
2	14	32.52	35.08	I scratched it on the ATM machine down on the corner.	Joey	Uh, I scratched it on the ATM machine down on the corner.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
2	15	36.28	38.52	Oh, so you're five, six, three, nine?	Phoebe	Ohh! So you're 5639?!	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		low	low_speaker_confidence
2	16	38.68	39.36	That's it.	Joey	That's it! Thanks Pheebs!	Joey	present	char_tracker_stage05	joey|phoebe	present	1.0000		medium	
2	17	39.36	40.28	Thanks, Phoebs.	Joey	Thanks Pheebs	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
3	18	41.4	43.16	Oh, do you want to talk to Chandler?	Phoebe	(to Joey) Ooh, do you want to talk to Chandler?	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
3	19	43.16	43.88	Is that Joey?	Chandler	Is that Joey	Chandler	present	char_tracker_stage05	chandler|phoebe	present	1.0000		medium	
3	20	43.88	44.6	Let me talk to him.	Chandler	(To Phoebe) Is that Joey?! (She nods yes) Let me talk to him!	Chandler	present	char_tracker_stage05	chandler|phoebe	present	1.0000		high	
4	21	44.6	45.0	No.	Joey	No	Joey	present	char_tracker_stage05	chandler|phoebe	absent	0.0000		low	speaker_offscreen
4	22	45.0	46.48	Cause he didn't believe in my movie.	Joey	Because he didn't believe in my movie	Joey	present	char_tracker_stage05	joey|phoebe	present	0.5000		medium	
4	23	46.48	49.16	Which is a big mistake because it is real.	Joey	No! (She nods no to Chandler) Because he didn't believe in my movie! Which is a big mistake because it is real! Real!	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
4	24	49.4	49.8	Real.	Joey	Real	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
4	25	50.84	52.44	Hey, Mr. Bianni.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
4	26	52.76	53.64	Get back to work.	A Casino Boss	Get back to work	A Casino Boss	absent	char_tracker_stage05		unobserved			medium	
4	27	53.64	54.68	Break time's over.	A Casino Boss	Hey! Tribbiani! Get back to work! Break time's over!	A Casino Boss	present	char_tracker_stage05	joey	unobserved			medium	
5	28	56.52	58.94	Who was my stunt double?	Phoebe	Who was that?	Phoebe	present	char_tracker_stage05	joey|phoebe	present	1.0000		medium	
5	29	58.94	61.7	Yeah, and you know, he's getting a little too familiar for my taste.	Joey	Uhh, my stunt double. Yeah, and y'know, he's getting a little too familiar for my tastes.	Joey	present	char_tracker_stage05	joey|phoebe	present	1.0000		medium	
5	30	62.9	63.42	You know what?	Chandler	Y'know what	Chandler	present	char_tracker_stage05	chandler|phoebe	present	0.5000		medium	
5	31	63.42	65.02	I've been trying to apologize to him all week.	Chandler	I have been trying to apologize to him all week	Chandler	present	char_tracker_stage05	chandler|rachel	present	1.0000		medium	
5	32	65.02	67.7	If he's not gonna let me do it on the phone, I'm gonna go down there.	Chandler	(To Phoebe) Y'know what? I have been trying to apologize to him all week! If he's not gonna let me do it on the phone, I'm gonna go down there and do it in person.	Chandler	present	char_tracker_stage05	chandler|rachel	present	1.0000		medium	
5	33	67.7	68.74	I'm gonna do it in person.				present	char_tracker_stage05	chandler|joey|rachel	unknown			low	missing_speaker
5	34	68.9	69.58	Uh, thieves.				present	char_tracker_stage05	chandler|joey|rachel	unknown			low	missing_speaker
6	35	69.58	70.18	I heard that.	Joey	Uhh Pheebs, I heard that	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
6	36	70.18	71.02	Can you put him on?	Joey	Uhh Pheebs, I heard that. Can you put him on?	Joey	present	char_tracker_stage05	joey	present	0.5000		medium	
7	37	71.02	71.46	Yeah.	Phoebe	Yeah! (She hands the phone to Chandler.)	Phoebe	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
7	38	74.019	74.5	Hey.	Chandler	(To Joey) Hey!	Chandler	present	char_tracker_stage05	chandler|joey	present	1.0000		high	
8	39	74.5	75.46	Don't come out here.	Joey	Don't come out here!	Joey	present	char_tracker_stage05	chandler|joey	present	1.0000		high	
8	40	77.46	78.3	No, no, no, no.				present	char_tracker_stage05	chandler	unknown			low	missing_speaker
8	41	78.3	79.5	I support you 100%.				present	char_tracker_stage05	chandler	unknown			low	missing_speaker
9	42	79.5	81.14	And I wanna prove that to you in person.	Chandler	No-no-no-no, I've supported you one hundred percent and I want to prove that to you in person!	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
10	43	81.22	81.9	I got that.	Joey	I got that	Joey	present	char_tracker_stage05	chandler|joey	present	1.0000		medium	
10	44	81.9	82.66	I forgive you.	Joey	I forgive ya	Joey	present	char_tracker_stage05	chandler|joey	present	1.0000		medium	
10	45	82.66	83.54	Don't come out here.	Joey	I got that! I forgive ya! Don't come out here!	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
11	46	85.3	86.9	You haven't been taking my calls for a week.	Chandler	Forgive me? You haven't been taking my calls in a week!	Chandler	present	char_tracker_stage05	chandler	present	1.0000		high	
12	47	87.15	88.87	Well, I'm totally over it, Chandler.	Joey	Well, I'm totally over it Chandler. Friends forever! Don't come out here!	Joey	present	char_tracker_stage05	chandler|joey	present	1.0000		medium	
12	48	88.87	89.79	Friends forever.	Joey	Friends forever	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
12	49	89.79	90.83	Don't come out here.	Joey	Don't come out here	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
12	50	92.35	94.51	Would you mind doing a picture with us?	A Tourist	(To Joey) Would you mind doing a picture with us?	A Tourist	present	char_tracker_stage05	chandler	unobserved			high	
13	51	95.95	96.75	What was that?	Chandler	Uh, what was that?	Chandler	present	char_tracker_stage05	chandler|joey	present	1.0000		high	
13	52	97.31	98.43	Entertainment Tonight?				present	char_tracker_stage05	chandler|joey	unknown			low	missing_speaker
13	53	99.23	99.71	Yeah.				present	char_tracker_stage05	chandler|joey	unknown			low	missing_speaker
13	54	99.87	100.35	Okay.				present	char_tracker_stage05	chandler|joey	unknown			low	missing_speaker
13	55	100.35	101.51	So good talking to you.				present	char_tracker_stage05	chandler|joey	unknown			low	missing_speaker
14	56	101.51	102.43	And don't come out here.	Joey	Uh, Entertainment Tonight. [Cut to Chandler] Yeah, okay so, good talking to ya and don't come out here. All right. (Hangs up the phone and poses for that picture.)	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
14	57	102.43	102.91	All right.	Joey	All right	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
16	58	154.79	157.35	Monica, I'm sorry I'm late.	Phoebe	Monica! I'm sorry I'm late! (Starts looking around for her) Monica? (Goes into Monica's bedroom.)	Phoebe	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
16	59	161.59	162.39	Monica?	Phoebe	Monica	Phoebe	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
16	60	164.23	164.87	Phoebe.	Monica	Phoebe	Monica	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
16	61	166.07	167.75	Oh, Phoebe, I'm so sorry.	Monica	Oh, Phoebe, I'm so sorry	Monica	present	char_tracker_stage05	phoebe	absent	0.0000		low	speaker_offscreen
16	62	168.07	169.11	Have you been here long?	Monica	(entering) Phoebe? (Phoebe comes back into the living room) Oh, Phoebe, I'm so sorry. Have you been here long?	Monica	present	char_tracker_stage05	phoebe	absent	0.0000		low	speaker_offscreen
16	63	169.35	170.15	That's okay.	Phoebe	It's okay	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
16	64	171.75	173.27	What the hell took you so long?	Phoebe	(saddened) It's okay. What the hell took you so long?	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
16	65	175.03	177.72	Okay, you cannot tell Chandler, okay?	Monica	Okay, you can not tell Chandler. Okay? That I ran into Richard.	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
16	66	177.72	178.76	But I ran into Richard.	Monica	that i ran into richard	Monica	present	char_tracker_stage05	monica|phoebe	present	1.0000		low	low_speaker_confidence
16	67	178.76	179.52	Which Richard?	Phoebe	Which Richard?	Phoebe	present	char_tracker_stage05	monica|phoebe	present	1.0000		high	
16	68	179.52	180.28	The Richard?	Monica	The Richard.	Monica	present	char_tracker_stage05	monica|phoebe	present	1.0000		high	
16	69	180.28	181.08	Richard Simmons?	Phoebe	Richard Simmons?! Oh my God!	Phoebe	present	char_tracker_stage05	monica|phoebe	present	1.0000		high	
16	70	181.08	181.8	Oh, my God.	Phoebe	Oh my God	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
16	71	183.88	186.04	No, my ex boyfriend, Richard.	Monica	Noo! My ex-boyfriend Richard! Y'know the tall guy, moustache?	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
16	72	186.04	187.96	You know, the tall guy, mustache.	Monica	Y'know the tall guy, moustache	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
16	73	187.96	190.12	Oh, okay, that actually makes more sense.	Phoebe	Oh! Okay, that actually makes more sense. So how was it?	Phoebe	present	char_tracker_stage05	monica|phoebe	present	0.7500		high	
16	74	191.0	191.76	So how was it?	Phoebe	So how was it	Phoebe	present	char_tracker_stage05	monica|phoebe	present	1.0000		medium	
16	75	191.76	192.04	It was.	Monica	it was	Monica	present	char_tracker_stage05	monica|phoebe	present	1.0000		low	low_speaker_confidence
16	76	192.04	192.76	It was really nice.	Monica	It was, it was really nice	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
16	77	192.76	195.72	I mean, we started talking and then I ended up having Lunch with him.	Monica	It was, it was really nice. We started talking and I-I ended up having lunch with him.	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
16	78	195.88	197.24	Oh, that is so weird.	Phoebe	That is so weird	Phoebe	present	char_tracker_stage05	monica|phoebe	present	0.6667		medium	
16	79	197.24	199.32	I had a dream that you had lunch with Richard.	Phoebe	That is so weird! I had a dream that you'd have lunch with Richard.	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
16	80	199.4	199.8	Really?	Monica	Really?	Monica	present	char_tracker_stage05	monica|phoebe	present	1.0000		high	
16	81	199.88	201.24	But again, Richard Simmons.	Phoebe	But again, Simmons. Go on.	Phoebe	present	char_tracker_stage05	monica|phoebe	present	1.0000		medium	
16	82	202.36	202.88	Go on.	Phoebe	Go on	Phoebe	present	char_tracker_stage05	monica	absent	0.0000		low	speaker_offscreen
16	83	202.88	203.32	Come on.				present	char_tracker_stage05	monica	unknown			low	missing_speaker
16	84	203.32	204.56	The strange part was, he was.	Monica	the strange part was umm	Monica	present	char_tracker_stage05	monica	present	1.0000		low	low_speaker_confidence
16	85	204.56	205.48	He was really nice.	Monica	the strange part was he was really nice umm	Monica	present	char_tracker_stage05	monica	present	1.0000		low	low_speaker_confidence
16	86	206.04	206.72	And he looks great.	Monica	the strange part was he was really nice umm and he looks great	Monica	present	char_tracker_stage05	monica	present	1.0000		low	low_speaker_confidence
16	87	206.72	208.68	But I didn't feel anything at all.	Monica	The strange part was, he was really nice, umm and he looks great, but I didn't feel anything at all!	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
16	88	208.68	209.24	Ooh.	Phoebe	Ooh	Phoebe	present	char_tracker_stage05	monica|phoebe	present	0.5000		medium	
16	89	209.24	211.0	So now, why can't we tell Chandler?	Phoebe	Ooh! So now why can't we tell Chandler?	Phoebe	present	char_tracker_stage05	monica|phoebe	present	1.0000		high	
16	90	211.0	212.88	Oh, because it'll totally freak him out.	Monica	because it would totally freak him out	Monica	present	char_tracker_stage05	monica|phoebe	present	1.0000		low	low_speaker_confidence
16	91	212.88	213.96	And tomorrow's anniversary.	Monica	Because it would totally freak him out and tomorrow's our anniversary	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
16	92	213.96	215.16	I just don't want anything to spoil that.	Monica	Because it would totally freak him out and tomorrow's our anniversary. I just don't want anything to spoil that.	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
16	93	215.16	218.36	Oh, I can't believe you guys have lasted a whole year.	Phoebe	Oh, I can't believe you guys lasted a whole year!	Phoebe	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
16	94	218.6	219.08	God.				present	char_tracker_stage05	phoebe	unknown			low	missing_speaker
16	95	219.08	219.4	Wow.	Phoebe	Wow	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
16	96	219.4	220.6	I owe Rachel 20 bucks.	Phoebe	Wow! I owe Rachel 20 bucks!	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
16	97	223.0	223.4	What?	Monica	What?	Monica	present	char_tracker_stage05	monica|phoebe	present	1.0000		high	
16	98	223.64	225.0	On a totally different bet.	Phoebe	On a totally different bet.	Phoebe	present	char_tracker_stage05	monica|phoebe	present	1.0000		high	
16	99	227.96	231.0	Hey, it's almost our anniversary.	Monica	It's almost our anniversary!	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
16	100	231.48	232.12	I know.	Chandler	I know	Chandler	present	char_tracker_stage05	chandler|monica	present	0.5000		medium	
16	101	232.61	233.29	Can you believe it?	Chandler	Can you believe it	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
16	102	233.29	235.65	One year ago today, I was just your annoying friend Chandler.	Chandler	I know. Can you believe it? One year ago today I was just your annoying friend Chandler.	Chandler	present	char_tracker_stage05	chandler	present	1.0000		high	
16	103	235.65	236.05	Aw.	Phoebe	Awww	Phoebe	present	char_tracker_stage05	chandler|phoebe	present	0.5000		medium	
16	104	236.45	238.37	Now you're just my annoying friend Chandler.	Phoebe	Awww! Now you're just my annoying friend Chandler.	Phoebe	present	char_tracker_stage05	phoebe	present	0.6667		high	
16	105	239.89	240.45	Huh?	Chandler	Huh.	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
16	106	240.85	241.73	I got you a present.	Monica	I got you a present!	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
16	107	241.81	243.09	Oh, but it's not till tomorrow.	Chandler	Oh, but it's not 'til tomorrow!	Chandler	present	char_tracker_stage05	chandler	present	1.0000		high	
16	108	243.09	244.61	I know, but you have to open it today.	Monica	I know, but you have to open it today! (Hands it too him.)	Monica	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
16	109	244.61	245.25	Okay.				present	char_tracker_stage05	chandler	unknown			low	missing_speaker
16	110	258.62	259.18	Okay.	Chandler	Okay.	Chandler	present	char_tracker_stage05	chandler|monica|phoebe	present	1.0000		high	
17	111	259.18	260.06	There you go.	Monica	There you go	Monica	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
17	112	261.18	263.18	It's two tickets to Vegas.	Monica	(grabbing the gift from him and opening it) Okay! There you go! It's two tickets to Vegas!	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
17	113	263.18	263.66	Wow.	Chandler	Wow!	Chandler	present	char_tracker_stage05	monica	absent	0.0000		low	speaker_offscreen
17	114	263.82	264.22	Yeah.				present	char_tracker_stage05	monica	unknown			low	missing_speaker
17	115	264.22	265.26	For this weekend.				absent	char_tracker_stage05		unknown			low	missing_speaker
17	116	265.66	266.86	Oh, gosh, it'll be perfect.				present	char_tracker_stage05	monica|phoebe	unknown			low	missing_speaker
17	117	266.86	267.82	You get to see Joey.				present	char_tracker_stage05	monica|phoebe	unknown			low	missing_speaker
