scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	3.76	6.0	Well, I guess there's no use me sticking around to the end of the day.	Joanna	medium	scene_context_inference	0.68	dialogue	True	False	Joanna		Joanna	True	medium_confidence_context_fill	Filled from next same-scene context.				present	char_tracker_stage05	rachel	unobserved			medium	
11	14	39.58	40.42	I'm leaving.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Joanna | Rachel	Rachel	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	I'm leaving	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
11	15	40.42	42.1	You are just a horrible person.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Joanna | Rachel	Rachel	Joanna	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Oh my God!! Ohh, that is it! I’m leaving! You are just a horrible person!	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
11	16	42.1	42.82	No, no, no, no.	Joanna	low	scene_context_inference	0.58	dialogue	True	False	Joanna | Rachel	Rachel	Joanna	True	two_sided_context_ambiguous | low_speaker_confidence	No direct transcript match; weak local context only.				absent	char_tracker_stage05		unobserved			low	low_speaker_confidence
11	28	70.59	70.95	However.	Joanna	medium	scene_context_inference	0.68	dialogue	True	False	Joanna | Rachel	Joanna	Joanna	True	scene_end_short_utterance	Filled from previous same-scene context.				absent	char_tracker_stage05		unobserved			medium	
11	29	70.95	72.83	Now it seems like a lifetime, doesn't it?	Joanna	medium	scene_context_inference	0.68	dialogue	True	False	Joanna | Rachel	Joanna		True	medium_confidence_context_fill	Filled from previous same-scene context.				partial	char_tracker_stage05		unobserved			medium	
12	30	74.91	75.39	Hey.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Ross | Chandler | Joey and Ross		Joey	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Hey	Joey	Joey	present	char_tracker_stage05	chandler	absent	0.0		low	speaker_offscreen
12	31	75.55	76.47	What are you guys doing here?	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Ross | Chandler | Joey and Ross	Joey	Joey	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	What are you guys doing here	Joey	Joey	present	char_tracker_stage05	chandler	absent	0.0		low	speaker_offscreen
12	32	76.47	78.91	I thought you'd be out partying with Gandalf4.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Ross | Chandler | Joey and Ross	Joey	Ross	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Hey! What are you guys doing here? I thought you’d be out partying with Gandel-worf.	Joey	Joey	present	char_tracker_stage05	chandler	absent	0.0		low	speaker_offscreen
12	36	86.46	89.1	No, I balanced my checkbook.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Joey | Ross | Chandler | Joey and Ross	Joey	Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	No! I balanced my checkbook.	Ross	Ross	partial	char_tracker_stage05		absent	0.0		medium	speaker_no_face
12	37	90.86	93.82	Yeah, and I gave first names to all the foosball players.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Joey | Ross | Chandler | Joey and Ross	Ross	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Yeah, and I-I gave first names to all of the foosball players.	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
12	46	113.19	114.63	There was other stuff, too.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Joey | Ross | Chandler | Joey and Ross	Joey	Joey	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	There’s other stuff too.	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
12	49	121.03	121.99	Dude, come on.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Ross | Chandler | Joey and Ross	Joey	Joey	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Come on	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
12	50	123.51	125.35	Yeah, yeah, yeah.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Ross | Chandler | Joey and Ross	Joey	Ross	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Yeah!!	Joey	Joey	present	char_tracker_stage05	ross	absent	0.0		low	speaker_offscreen
13	62	153.53	155.73	How do you think this suit would look on an assistant buyer?	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Phoebe	Rachel	Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Hey Mon, little question for ya! How do you think this suit will look on an assistant buyer?	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
13	71	173.46	173.94	Hey.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Phoebe	Rachel	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	(entering) Hey!	Phoebe	Phoebe	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
13	72	174.26	174.94	Hey, Pheebs.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Phoebe	Phoebe	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	hey pheebs ya	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
13	73	174.94	175.7	Quick question for you.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Phoebe	Rachel	Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Hey, Pheebs, quick question for ya.	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
13	74	175.7	176.06	Yeah.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Phoebe	Rachel	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Yeah.	Phoebe	Phoebe	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
13	75	176.06	179.94	How do you think this suit would look on an assistant buyer at Bloomingdale's?	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Phoebe	Phoebe	Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	How do you think this suit would look on an assistant buyer at Bloomingdale’s?	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
13	76	180.58	181.3	I don't know.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Phoebe	Rachel	Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	i don't know it would you got the job	Phoebe	Phoebe	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
13	77	181.3	183.3	Totally depend on her coloring and.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Phoebe	Phoebe	Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	I don’t know, it would totally depend on her coloring and… (realizes) You got the job!!	Phoebe	Phoebe	partial	char_tracker_stage05		absent	0.0		medium	speaker_no_face
13	81	191.54	193.28	Oh, it's be gonna to be so great.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Phoebe	Monica	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	ohh it's gonna be so great i'm gonna have walls	Rachel	Rachel	partial	char_tracker_stage05		absent	0.3333		medium	speaker_no_face
13	82	193.44	195.52	I'm gonna get to help decide what we sell.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Phoebe	Rachel	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	ohh it's gonna be so great i'm gonna get to help decide what we sell i'm gonna have walls	Rachel	Rachel	partial	char_tracker_stage05		absent	0.3333		medium	speaker_no_face
13	91	218.8	221.2	It might be time for me to take a step back from the catering.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Phoebe	Monica	Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Ohh! Umm, Phoebe, I kinda need to talk to you about that. (Rachel excuses herself) Umm, well I-I-I think it might be time for me to take a step back from catering.	Monica	Monica	partial	char_tracker_stage05		absent	0.0		medium	speaker_no_face
13	99	236.24	236.84	It's okay.	Monica	low	scene_context_inference	0.58	dialogue	True	False	Rachel | Monica | Phoebe	Phoebe	Monica	True	two_sided_context_ambiguous | low_speaker_confidence	No direct transcript match; weak local context only.				present	char_tracker_stage05	monica|phoebe	present			low	low_speaker_confidence
13	109	264.86	265.42	Phoebe.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Phoebe	Phoebe	Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	phoebe	Monica	Monica	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
13	110	265.42	266.22	Wait a minute.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Phoebe	Monica	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Phoebe, wait a minute! (runs after her, leaving Rachel alone)	Monica	Monica	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
