scene_id	onset	block_distance	depth	is_peak	w	tau_depth	min_spacing
1	9.84	0.39924973249435425	0.3402750492095947	False	1	0.5	30.0
1	12.24	0.05897468328475952		False	1	0.5	30.0
1	15.12	0.2850360870361328		False	1	0.5	30.0
1	17.76	0.7983847856521606		False	1	0.5	30.0
1	20.32	0.9134190678596497		False	1	0.5	30.0
1	24.4	0.9857435822486877	1.5775768160820007	True	1	0.5	30.0
1	26.0	0.7237880229949951		False	1	0.5	30.0
1	27.68	0.33493566513061523		False	1	0.5	30.0
1	30.4	0.5439691543579102	0.20903348922729492	False	1	0.5	30.0
2	35.26	0.8601519465446472	0.1366627812385559	False	1	0.5	30.0
2	36.22	0.8599351048469543		False	1	0.5	30.0
2	38.06	0.7234891653060913		False	1	0.5	30.0
5	49.1	0.7879124283790588	0.11573833227157593	False	1	0.5	30.0
5	51.74	0.6721740961074829		False	1	0.5	30.0
5	54.26	0.7317852973937988	0.5178027153015137	True	1	0.5	30.0
5	59.2	0.2735937833786011		False	1	0.5	30.0
7	72.96	0.8444945216178894	0.303344190120697	False	1	0.5	30.0
7	73.4	0.5411503314971924		False	1	0.5	30.0
8	83.64	0.18115174770355225		False	1	0.5	30.0
8	84.72	0.9144361615180969	0.824690580368042	False	1	0.5	30.0
8	85.76	0.8230299949645996		False	1	0.5	30.0
8	91.58	0.8334150910377502	0.3861604928970337	False	1	0.5	30.0
8	93.3	0.4576396942138672		False	1	0.5	30.0
8	94.7	0.8551455736160278		False	1	0.5	30.0
8	96.78	0.953766942024231	0.8971164226531982	True	1	0.5	30.0
8	100.7	0.5527777671813965		False	1	0.5	30.0
8	101.9	0.7935366034507751	0.5784041881561279	False	1	0.5	30.0
8	106.06	0.4558912515640259		False	1	0.5	30.0
8	108.46	0.4916090965270996		False	1	0.5	30.0
8	112.46	0.63517165184021	0.17928040027618408	False	1	0.5	30.0
9	122.68	0.8970552682876587	0.25096964836120605	False	1	0.5	30.0
9	127.8	0.856270432472229		False	1	0.5	30.0
9	130.12	0.6460856199264526		False	1	0.5	30.0
9	132.52	0.9472644925117493	1.1900638341903687	True	1	0.5	30.0
9	135.44	0.058379530906677246		False	1	0.5	30.0
9	137.08	0.4251553416252136		False	1	0.5	30.0
9	141.72	0.8456473350524902		False	1	0.5	30.0
9	143.44	0.9071807861328125	1.0330625176429749	False	1	0.5	30.0
9	145.64	0.7229195237159729		False	1	0.5	30.0
9	149.08	0.7917230725288391	0.3654003143310547	False	1	0.5	30.0
9	153.16	0.49512630701065063		False	1	0.5	30.0
9	153.88	0.8985720276832581	1.0324540734291077	False	1	0.5	30.0
9	156.98	0.2695636749267578		False	1	0.5	30.0
9	159.7	0.9179134368896484	0.6483497619628906	False	1	0.5	30.0
11	171.86	0.6654621958732605		False	1	0.5	30.0
11	175.46	0.7309730648994446	0.06551086902618408	False	1	0.5	30.0
12	182.41	0.8032482266426086	0.13329213857650757	False	1	0.5	30.0
12	195.49	0.6699560880661011		False	1	0.5	30.0
12	196.57	0.8802580237388611	0.30677199363708496	False	1	0.5	30.0
12	198.73	0.8008527159690857		False	1	0.5	30.0
12	200.57	0.7837879657745361		False	1	0.5	30.0
12	201.53	0.8690372705459595	0.5187898278236389	False	1	0.5	30.0
12	203.45	0.4354967474937439		False	1	0.5	30.0
12	205.53	0.8568683862686157	1.0496883392333984	True	1	0.5	30.0
12	209.05	0.33835023641586304		False	1	0.5	30.0
12	209.53	0.2285516858100891		False	1	0.5	30.0
12	210.77	0.933309018611908	0.7888989448547363	False	1	0.5	30.0
12	211.61	0.8689943552017212		False	1	0.5	30.0
12	213.89	0.8491674065589905		False	1	0.5	30.0
12	216.41	0.8909292221069336		False	1	0.5	30.0
12	219.01	0.9202426671981812		False	1	0.5	30.0
12	224.77	0.95600825548172	0.23984140157699585	False	1	0.5	30.0
12	228.69	0.8230077028274536		False	1	0.5	30.0
12	230.45	0.9903888702392578	1.0108357071876526	False	1	0.5	30.0
12	238.93	0.14693433046340942		False	1	0.5	30.0
12	244.99	1.0422452688217163	0.8953109383583069	True	1	0.5	30.0
13	255.87	0.9339129328727722	0.08353245258331299	False	1	0.5	30.0
13	258.99	0.8503804802894592		False	1	0.5	30.0
13	261.39	0.8628336191177368		False	1	0.5	30.0
13	266.75	0.9241236448287964	0.5227317214012146	False	1	0.5	30.0
13	268.67	0.8539143800735474		False	1	0.5	30.0
13	269.87	0.47513508796691895		False	1	0.5	30.0
13	272.39	0.9463851451873779	0.7236161231994629	True	1	0.5	30.0
13	273.7	0.8526768088340759		False	1	0.5	30.0
13	274.69	0.694019079208374		False	1	0.5	30.0
13	275.09	0.7050704956054688	0.11475449800491333	False	1	0.5	30.0
13	276.33	0.6225096583366394		False	1	0.5	30.0
13	280.57	0.6013674139976501		False	1	0.5	30.0
13	283.25	0.7656100988388062		False	1	0.5	30.0
13	284.57	0.8020516633987427	0.38692301511764526	False	1	0.5	30.0
13	288.09	0.6158128976821899		False	1	0.5	30.0
