scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
53	1	0.24	0.56	I bet.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Ross		Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	I bet 20.	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
53	2	0.56	1.44	20, right?	Ross	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Ross	Rachel		True	speaker_no_face	Speaker agrees with available community-transcript mapping.	You're right! (Gives her the twenty she won.)	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
54	3	7.6	9.68	New pair of shoes for the Chan Chan Man.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Chandler | A Drunken Gambler | Drunken Gambler		Monica	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	(shaking the dice) A new pair of shoes for the Chan-Chan man! (Rolls the dice.) Yes!	Monica	Monica	present	char_tracker_stage05	chandler	absent	0.3333		low	speaker_offscreen
54	9	19.84	20.4	An eight.	Monica	medium	short_turn_alternation	0.7	dialogue	True	False	Monica | Chandler | A Drunken Gambler | Drunken Gambler	Chandler	Monica	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	chandler|monica	present			medium	
54	10	22.0	22.64	A six.	Monica	high	scene_context_bridge	0.88	dialogue	True	False	Monica | Chandler | A Drunken Gambler | Drunken Gambler	Monica	Monica	True	speaker_offscreen	Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	chandler	absent			low	speaker_offscreen
54	11	22.64	23.4	Pick a number.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Chandler | A Drunken Gambler | Drunken Gambler	Monica	Monica	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Pick a number	Monica	Monica	present	char_tracker_stage05	chandler	absent	0.0		low	speaker_offscreen
54	12	23.4	24.64	That is your only job.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Chandler | A Drunken Gambler | Drunken Gambler	Monica	Monica	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Pick a number! That is your only job!	Monica	Monica	present	char_tracker_stage05	chandler	absent	0.0		low	speaker_offscreen
54	29	62.38	63.81	We get the biggest sweet in the.	Chandler	medium	scene_context_inference	0.66	dialogue	True	False	Monica | Chandler | A Drunken Gambler | Drunken Gambler	Chandler	Monica	True	two_sided_context_ambiguous | speaker_no_face	No direct transcript match; longer line defaulted to previous speaker in same scene.				absent	char_tracker_stage05		absent			medium	speaker_no_face
54	36	72.44	73.88	Oh, it's cause I had lunch with Rick.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Chandler | A Drunken Gambler | Drunken Gambler	Chandler	Monica	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	oh that's because i had lunch with rich	Monica	Monica	present	char_tracker_stage05	chandler	absent	0.0		low	speaker_offscreen
54	40	79.24	79.56	Eight.	Monica	medium	short_turn_alternation	0.7	dialogue	True	False	Monica | Chandler | A Drunken Gambler | Drunken Gambler	Chandler	Monica	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	chandler|monica	present			medium	
54	57	125.28	130.76	Let's go, Hardy Girl.	Chandler	medium	scene_context_inference	0.68	dialogue	True	False	Monica | Chandler | A Drunken Gambler | Drunken Gambler	Chandler		True	medium_confidence_context_fill	Filled from previous same-scene context.				present	char_tracker_stage05	chandler|monica	present			medium	
55	63	139.64	144.88	I mean, here it is.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Drunken Gambler | Monica	Monica		True	speaker_no_face	Speaker agrees with available community-transcript mapping.	here it is	Chandler	Chandler	partial	char_tracker_stage05		absent	0.1667		medium	speaker_no_face
56	64	144.88	145.4	Here it is.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica		Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Here it is! Here it is!	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
