scene_id	scene_desc	start	end	shot_ids
1	Central Perk, the whole gang is there as Joey enters	2.56	67.95	1,3,4,5,6,7,8,9,10,11,12,14
3	continued from earlier	70.91	150.41	16,18,19,20,21,22,23,24,25,26,28,29,30,31,34,36,37
4	Monica and Rachel's, Phoebe, Monica, and Richard are there	155.93	160.73	37,38,39
5	Rachel enters in this hideous pink bride's maid dress, with a huge silver bow on her chest, and a big, huge skirt, kinda like the one's women wore in the 1800s, Monica and Richard both stare in shock	167.61	204.29	42,44,45,46,47,49,50,51,52
6	Chandler enters, sees Rachel in the dress and starts laughing	212.13	279.22	55,56,57,58,59,60,61,62,64,65,66,67,69,70,71,72,74
7	Monica stares longingly at the door, after Richard leaves	281.14	307.76	74,75,76,77,79
8	Rachel glares at Ross who is laughing	312.16	328.40	79,80
9	Monica and Rachel's, Richard and Monica are playing with Ben.	329.28	448.18	80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,101,102,103,104
10	Chandler and Joey's, Chandler, Joey, and Phoebe are there, Chandler is talking to his new friend on the internet.	452.74	460.98	106,107
11	Rachel, in her bridesmaid dress, complete with hat, which makes her look like Little Bo Peep, and Ross enter	463.62	496.40	108,110,112,113,114,116,117,118
12	Rachel, Ross, and Monica exit	499.20	594.84	118,119,120,121,122,123,124,125,126,127,128,130,132,133,134
13	Barry and Mindy's wedding, Monica and Richard are standing in the lobby	599.64	620.56	135,136,137,138,139
14	later the bridesmaids and ushers are getting ready to start, Ross is looking for Rachel	621.60	644.24	140,141,142,143,144
15	Annoying wedding planner enters	644.24	671.32	144,145,146,147,149
17	after the wedding, Ross and Rachel are in the lobby	671.32	692.06	149,150,151
